tn;begin;end
1602640;15.12.2018;31.12.9999
1602645;30.12.2018;31.12.9999
1602646;09.06.2018;31.12.9999
1602655;27.09.2019;31.12.9999
1602662;27.09.2019;31.12.9999
1602667;15.12.2018;31.12.9999
1602668;01.01.2016;31.12.9999
1602682;01.02.2019;31.12.9999
1602688;27.12.2019;31.12.9999
1602693;08.10.2018;31.12.9999
1602701;04.09.2017;31.12.9999
1602706;03.09.2019;31.12.9999
1602712;03.10.2018;31.12.9999
1602719;11.12.2019;31.12.9999
1602775;13.04.2015;31.12.9999
1602777;10.03.2004;31.12.9999
1602779;01.04.2004;31.12.9999
1602781;04.07.2007;31.12.9999
1602783;11.12.2017;31.12.9999
1602785;05.05.2008;31.12.9999
1602788;23.10.2009;31.12.9999
1602790;07.07.2003;31.12.9999
1602791;27.05.2005;31.12.9999
1602795;31.08.2004;31.12.9999
1602796;27.04.2009;31.12.9999
1602798;06.04.2006;31.12.9999
1602799;02.07.2007;31.12.9999
1602800;01.04.2004;31.12.9999
1602801;26.07.2006;31.12.9999
1602804;16.05.2006;31.12.9999
1602807;01.08.2004;31.12.9999
1602808;21.11.2011;31.12.9999
1602809;01.02.2001;31.12.9999
1602812;16.10.2017;31.12.9999
1602813;15.05.2004;31.12.9999
1602814;10.03.2010;31.12.9999
1602816;11.01.2009;31.12.9999
1602817;20.02.2004;31.12.9999
1602818;18.02.2011;31.12.9999
1602821;10.09.2020;31.12.9999
1602824;27.07.2011;31.12.9999
1602826;14.05.2010;31.12.9999
1602828;01.02.2001;31.12.9999
1602830;19.07.2016;31.12.9999
1602832;14.09.2004;31.12.9999
1602836;01.02.2001;31.12.9999
1602837;13.04.2015;31.12.9999
1602838;02.06.2010;31.12.9999
1602840;01.08.2004;31.12.9999
1602841;21.05.2012;31.12.9999
1602842;01.10.2010;31.12.9999
1602843;11.09.2019;31.12.9999
1602845;12.08.2004;31.12.9999
1602847;13.05.2014;31.12.9999
1602851;02.08.2004;31.12.9999
1602852;24.02.2011;31.12.9999
1602854;22.05.2009;31.12.9999
1602855;01.04.2004;31.12.9999
1602856;09.02.2009;31.12.9999
1602857;01.04.2004;31.12.9999
1602860;13.07.2004;31.12.9999
1602863;17.12.2007;31.12.9999
1602864;01.03.2003;31.12.9999
1602865;20.07.2009;31.12.9999
1602866;26.08.2004;31.12.9999
1602869;02.04.2010;31.12.9999
1602870;07.07.2003;31.12.9999
1602871;17.10.2011;31.12.9999
1602872;13.07.2004;31.12.9999
1602876;01.02.2001;31.12.9999
1602878;01.02.2001;31.12.9999
1602879;01.02.2001;31.12.9999
1602880;20.03.2007;31.12.9999
1602881;13.04.2015;31.12.9999
1602883;12.08.2004;31.12.9999
1602884;01.02.2001;31.12.9999
1602885;19.07.2011;31.12.9999
1602888;01.06.2006;31.12.9999
1602889;01.02.2001;31.12.9999
1602893;05.09.2008;31.12.9999
1602894;26.08.2004;31.12.9999
1602897;29.04.2008;31.12.9999
1602898;26.08.2004;31.12.9999
1602899;13.04.2015;31.12.9999
1602900;01.06.2012;31.12.9999
1602901;24.11.2004;31.12.9999
1602902;06.10.2016;31.12.9999
1602903;08.05.2007;31.12.9999
1602905;10.02.2010;31.12.9999
1602906;05.07.2010;31.12.9999
1602907;07.02.2008;31.12.9999
1602909;01.12.2014;31.12.9999
1602910;05.06.2006;31.12.9999
1602912;16.01.2018;31.12.9999
1602915;04.12.2006;31.12.9999
1602916;31.07.2007;31.12.9999
1602917;30.08.2004;31.12.9999
1602920;30.07.2004;31.12.9999
1602921;05.06.2006;31.12.9999
1602922;05.06.2006;31.12.9999
1602923;01.02.2001;31.12.9999
1602924;01.03.2003;31.12.9999
1602928;02.02.2010;31.12.9999
1602937;13.07.2004;31.12.9999
1602939;29.05.2001;31.12.9999
1602943;06.09.2004;31.12.9999
1602944;11.10.2004;31.12.9999
1602945;27.06.2018;31.12.9999
1602946;06.09.2004;31.12.9999
1602948;13.04.2015;31.12.9999
1602949;01.03.2003;31.12.9999
1602951;20.02.2004;31.12.9999
1602952;01.04.2004;31.12.9999
1602954;20.02.2004;31.12.9999
1602955;01.02.2001;31.12.9999
1602958;14.08.2004;31.12.9999
1602961;01.03.2003;31.12.9999
1602962;01.03.2003;31.12.9999
1602964;18.06.2003;31.12.9999
1602966;01.08.2004;31.12.9999
1602968;03.12.2004;31.12.9999
1602969;17.12.2013;31.12.9999
1602971;13.07.2004;31.12.9999
1602974;13.02.2004;31.12.9999
1602977;01.02.2001;31.12.9999
1602979;25.01.2010;31.12.9999
1602981;08.05.2019;31.12.9999
1602982;22.06.2004;31.12.9999
1602987;25.08.2008;31.12.9999
1602989;01.02.2001;31.12.9999
1602991;01.02.2001;31.12.9999
1602995;21.05.2018;31.12.9999
1602996;26.11.2002;31.12.9999
1602997;22.10.2013;31.12.9999
1602998;10.07.2006;31.12.9999
1602999;23.12.2010;31.12.9999
1603003;01.04.2004;31.12.9999
1603005;14.11.2011;31.12.9999
1603007;10.08.2006;31.12.9999
1603009;17.07.2004;31.12.9999
