tn;begin;end
1402539;04.08.2008;31.12.9999
1402543;04.10.2016;31.12.9999
1402544;02.07.2012;31.12.9999
1402545;18.10.2007;31.12.9999
1402547;18.03.2013;31.12.9999
1402548;12.03.2014;31.12.9999
1402550;11.04.2011;31.12.9999
1402551;03.04.2017;31.12.9999
1402553;01.12.2007;31.12.9999
1402554;03.02.2014;31.12.9999
1402555;06.07.2010;31.12.9999
1402556;10.05.2017;31.12.9999
1402561;15.08.2017;31.12.9999
1402563;20.02.2017;31.12.9999
1402564;01.08.1994;31.12.9999
1402565;01.10.2012;31.12.9999
1402566;17.06.2014;31.12.9999
1402568;16.07.2012;31.12.9999
1402570;16.07.2012;31.12.9999
1402571;10.08.2015;31.12.9999
1402572;01.04.2013;31.12.9999
1402573;21.06.2010;31.12.9999
1402574;06.02.2015;31.12.9999
1402575;21.07.2006;31.12.9999
1402576;01.04.2006;31.12.9999
1402577;13.12.2006;31.12.9999
1402578;02.11.2006;31.12.9999
1402579;01.07.1994;31.12.9999
1402580;18.09.2017;31.12.9999
1402581;29.12.2017;31.12.9999
1402582;29.12.2017;31.12.9999
1402584;01.11.1993;31.12.9999
1402585;12.09.2013;31.12.9999
1402586;29.12.2017;31.12.9999
1402587;14.08.2012;31.12.9999
1402588;14.08.2012;31.12.9999
1402589;01.11.2019;31.12.9999
1402590;01.07.2019;31.12.9999
1402592;16.07.2012;31.12.9999
1402595;09.10.2018;31.12.9999
1402597;08.04.2019;31.12.9999
1402599;15.02.2018;31.12.9999
1402599;24.10.2019;31.12.9999
1402600;01.08.2017;31.12.9999
1402601;06.11.2013;31.12.9999
1402602;01.04.2013;31.12.9999
1402603;15.12.2011;31.12.9999
1402604;01.07.2019;31.12.9999
1402605;14.11.2012;31.12.9999
1402606;16.01.2013;31.12.9999
1402609;22.12.2017;31.12.9999
1402610;16.03.2020;31.12.9999
1402611;01.04.2013;31.12.9999
1402619;01.02.2007;31.12.9999
1402625;21.04.2015;31.12.9999
1402627;01.01.2019;31.12.9999
1402633;01.04.2013;31.12.9999
1402634;14.02.2002;31.12.9999
