rp,tn
70,614534
70,614535
70,614536
70,614537
70,614538
70,614539
70,614540
70,614541
70,614542
70,614543
70,614544
70,614547
70,614549
70,614552
70,614553
70,614555
70,614556
70,614557
70,614558
70,614560
70,614561
70,614563
70,614564
70,614566
70,614567
70,614569
70,614571
70,614572
70,614573
70,614574
70,614575
70,614576
70,614577
70,614578
70,614579
70,614580
70,614581
70,614582
70,614583
70,614585
70,614586
70,614589
70,614590
70,614591
70,614592
70,614594
70,614595
70,614596
70,614599
70,614602
70,614603
70,614604
70,614606
70,614607
70,614609
70,614610
70,614611
70,614612
70,614613
70,614614
70,614617
70,614618
70,614620
70,614621
70,614622
70,614624
70,614626
70,614627
70,614628
70,614629
70,614630
70,614631
70,614632
70,614633
70,614634
70,614635
70,614636
70,614637
70,614638
70,614639
70,614640
70,614642
70,614643
70,614644
70,614645
70,614646
70,614647
70,614648
70,614651
70,614652
70,614653
70,614654
70,614655
70,614656
70,614658
70,614659
70,614660
70,614661
70,614662
70,614663
70,614664
70,614665
70,614666
70,614667
70,614668
70,614670
70,614672
70,614673
70,614674
70,614676
70,614677
70,614678
70,614679
70,614680
70,614681
70,614682
70,614684
70,614685
70,614686
70,614687
70,614688
70,614689
70,614691
70,614692
70,614693
70,614694
70,614695
70,614696
70,614697
70,614698
70,614699
70,614701
70,614702
70,614703
70,614704
70,614705
70,614706
70,614707
70,614708
70,614709
70,614710
70,614712
70,614713
70,614714
70,614715
70,614716
70,614717
70,614718
70,614719
70,614720
70,614722
70,614723
70,614724
70,614725
70,614726
70,614727
70,614728
70,614729
70,614731
70,614732
70,614733
70,614734
70,614735
70,614736
70,614737
70,614739
70,614740
70,614741
70,614742
70,614743
70,614744
70,614745
70,614746
70,614748
70,614749
70,614750
70,614751
70,614753
70,614754
70,614755
70,614756
70,614758
70,614760
70,614761
70,614763
70,614766
70,614767
70,614768
70,614769
70,614770
70,614771
70,614772
70,614773
70,614774
70,614775
70,614776
70,614780
70,614781
70,614782
70,614783
70,614784
70,614785
70,614786
70,614788
70,614790
70,614791
70,614792
70,614793
70,614794
70,614795
70,614796
70,614801
70,614803
70,614804
70,614807
70,614808
70,614809
70,614812
70,614813
70,614814
70,614816
70,614817
70,614818
70,614821
70,614823
70,614824
70,614834
70,614835
70,614837
70,614838
70,614839
70,614841
70,614842
70,614843
70,614844
70,614845
70,614846
70,614847
70,614848
70,614849
70,614851
70,614852
70,614853
70,614854
70,614855
70,614856
70,614858
70,614860
70,614861
70,614862
70,614863
70,614864
70,614865
70,614866
70,614867
70,614868
70,614869
70,614870
70,614872
70,614873
70,614874
70,614876
70,614877
70,614879
70,614880
70,614882
70,614883
70,614885
70,614886
70,614887
70,614888
70,614890
70,614891
70,614892
70,614894
70,614895
70,614896
70,614897
70,614898
70,614899
70,614900
70,614901
70,614904
70,614905
70,614906
70,614907
70,614910
70,614911
70,614912
70,614913
70,614914
70,614916
70,614917
70,614918
70,614919
70,614920
70,614921
70,614922
70,614923
70,614925
70,614926
70,614927
70,614928
70,614930
70,614931
70,614932
70,614933
70,614934
70,614935
70,614936
70,614937
70,614938
70,614939
70,614943
70,614944
70,614945
70,614947
70,614948
70,614949
70,614950
70,614951
70,614952
70,614953
70,614955
70,614956
70,614957
70,614958
70,614961
70,614962
70,614964
70,614966
70,614968
70,614969
70,614970
70,614973
70,614974
70,614975
70,614976
70,614977
70,614978
70,614979
70,614981
70,614982
70,614984
70,614985
70,614986
70,614987
70,614988
70,614989
70,614990
70,614992
70,614995
70,614996
70,614997
70,614998
70,614999
70,615000
70,615001
70,615002
70,615003
70,615004
70,615005
70,615007
70,615009
70,615010
70,615011
70,615012
70,615013
70,615016
70,615018
70,615020
70,615021
70,615023
70,615024
70,615025
70,615026
70,615027
70,615028
70,615030
70,615031
70,615032
70,615033
70,615034
70,615037
70,615038
70,615039
70,615040
70,615041
70,615042
70,615043
70,615044
70,615045
70,615046
70,615047
70,615048
70,615050
70,615051
70,615052
70,615055
70,615056
70,615057
70,615058
70,615059
,615060
70,615060
70,615062
70,615063
70,615066
70,615067
70,615070
70,615071
70,615073
70,615074
70,615075
70,615076
70,615077
70,615081
70,615083
70,615084
70,615085
70,615086
70,615087
70,615088
70,615089
70,615090
70,615098
70,615100
70,615101
70,615102
70,615103
70,615104
70,615105
70,615107
70,615109
70,615110
70,615112
70,615113
70,615114
70,615115
70,615116
70,615117
70,615119
70,615121
70,615122
70,615123
70,615124
70,615125
70,615126
70,615127
70,615128
70,615129
70,615131
70,615132
70,615133
70,615134
70,615135
70,615136
70,615137
70,615139
70,615140
70,615141
70,615142
70,615143
70,615144
70,615145
70,615146
70,615147
70,615148
70,615149
70,615150
70,615151
70,615152
70,615153
70,615154
70,615155
70,615156
70,615157
70,615158
70,615159
70,615160
70,615161
70,615162
70,615163
70,615165
70,615168
70,615170
70,615171
70,615173
70,615174
70,615175
70,615177
70,615178
70,615179
70,615181
70,615182
70,615183
70,615184
70,615185
70,615187
70,615189
70,615192
70,615193
70,615194
70,615195
70,615196
70,615198
70,615199
70,615200
70,615201
70,615202
70,615203
70,615204
70,615206
70,615207
70,615208
70,615210
70,615211
70,615212
70,615213
70,615214
70,615215
70,615216
70,615217
70,615219
70,615220
70,615221
70,615222
70,615223
70,615225
70,615226
70,615227
70,615230
70,615232
70,615233
70,615234
70,615235
70,615237
70,615238
70,615239
70,615240
70,615241
70,615242
70,615243
70,615245
70,615246
70,615247
70,615248
70,615249
70,615250
70,615251
70,615252
70,615254
70,615255
70,615256
70,615257
70,615258
70,615259
70,615260
70,615261
70,615262
70,615263
70,615265
70,615266
70,615267
70,615268
70,615269
70,615271
70,615272
70,615273
70,615274
70,615276
70,615277
70,615278
70,615280
70,615281
70,615282
70,615283
70,615284
70,615285
70,615287
70,615288
70,615289
70,615291
70,615292
70,615293
70,615294
70,615296
70,615297
70,615300
70,615304
70,615311
70,615312
70,615314
70,615315
70,615316
70,615319
70,615321
70,615322
70,615323
70,615327
70,615329
70,615330
70,615331
70,615332
70,615333
70,615334
70,615335
70,615336
70,615338
70,615339
70,615340
70,615342
70,615344
70,615346
70,615349
70,615350
70,615352
70,615353
70,615355
70,615356
70,615357
,615358
70,615358
70,615359
70,615360
70,615361
70,615362
70,615363
70,615365
70,615366
70,615367
70,615368
70,615369
70,615371
70,615372
70,615373
70,615375
70,615376
70,615377
70,615379
70,615380
70,615382
70,615383
70,615384
70,615385
70,615386
70,615387
70,615389
70,615391
70,615392
70,615393
70,615394
70,615395
70,615397
70,615399
70,615400
70,615401
70,615402
70,615403
70,615404
70,615405
70,615406
70,615407
70,615408
70,615409
70,615410
70,615411
70,615412
70,615413
70,615414
70,615415
70,615418
70,615419
70,615421
70,615423
70,615424
70,615425
70,615426
70,615427
70,615428
70,615429
70,615431
70,615432
70,615433
70,615434
70,615435
70,615437
70,615438
70,615439
70,615440
70,615441
70,615442
70,615443
70,615444
70,615445
70,615446
70,615447
70,615448
70,615450
70,615451
70,615452
70,615453
70,615454
70,615455
70,615456
70,615457
70,615459
70,615460
70,615461
70,615462
70,615463
70,615464
70,615465
70,615467
70,615468
70,615469
70,615471
70,615472
70,615474
70,615475
70,615476
70,615477
70,615480
70,615481
70,615482
70,615483
70,615485
70,615486
70,615487
70,615488
70,615490
70,615492
70,615493
70,615494
70,615495
70,615496
70,615497
70,615498
70,615500
70,615501
70,615502
70,615503
70,615504
70,615505
70,615506
70,615507
70,615508
70,615509
70,615510
70,615511
70,615512
70,615513
70,615514
70,615515
70,615516
70,615518
70,615519
70,615521
70,615522
70,615523
70,615524
70,615527
70,615528
70,615529
70,615530
70,615531
70,615532
70,615533
70,615534
70,615535
70,615536
70,615537
70,615538
70,615539
70,615542
70,615544
70,615545
70,615546
70,615549
70,615550
70,615551
70,615552
70,615553
70,615554
70,615555
70,615556
70,615557
70,615558
70,615563
70,615564
70,615565
70,615566
70,615567
70,615568
70,615569
70,615570
70,615571
70,615572
70,615573
70,615575
70,615576
70,615577
70,615578
70,615579
70,615580
70,615581
70,615582
70,615583
70,615584
70,615585
70,615586
70,615587
70,615589
70,615590
70,615592
70,615594
70,615595
70,615596
70,615597
70,615598
70,615599
70,615600
70,615601
70,615602
70,615603
70,615604
70,615605
70,615606
70,615608
70,615609
70,615611
70,615612
70,615613
70,615614
70,615615
70,615616
70,615617
70,615618
70,615619
70,615620
70,615621
,615623
70,615623
70,615624
70,615625
70,615626
70,615627
70,615628
70,615629
70,615630
70,615631
70,615632
70,615636
70,615637
70,615638
70,615640
70,615641
70,615642
70,615643
70,615644
70,615645
70,615646
70,615647
70,615648
70,615649
70,615650
70,615651
70,615652
70,615653
70,615654
70,615655
70,615656
70,615657
70,615659
70,615660
70,615661
70,615662
70,615663
70,615664
70,615665
70,615666
70,615667
70,615668
70,615669
70,615670
70,615671
70,615672
70,615674
70,615675
70,615676
70,615677
70,615679
70,615680
70,615681
70,615682
70,615683
70,615684
70,615687
70,615688
70,615689
70,615691
70,615692
70,615693
70,615694
70,615695
70,615696
70,615697
70,615698
70,615699
70,615700
70,615701
70,615702
70,615703
70,615704
70,615705
70,615706
70,615707
70,615708
70,615709
70,615710
70,615713
70,615714
70,615715
70,615716
70,615717
70,615718
70,615719
70,615720
70,615722
70,615723
70,615724
70,615726
70,615727
70,615728
70,615729
70,615730
70,615731
70,615732
70,615733
70,615734
70,615735
70,615737
70,615738
70,615740
70,615741
70,615743
70,615744
70,615745
70,615746
70,615747
70,615748
70,615749
70,615750
70,615751
70,615752
70,615753
70,615754
70,615755
70,615756
70,615757
70,615759
70,615760
70,615761
70,615764
70,615765
70,615766
70,615768
70,615769
70,615772
70,615773
70,615774
70,615776
70,615777
70,615780
70,615781
70,615782
70,615783
70,615784
70,615785
70,615788
70,615789
70,615790
70,615791
70,615792
70,615793
70,615794
70,615795
70,615796
70,615797
70,615798
70,615799
70,615800
70,615801
70,615802
70,615803
70,615805
70,615806
70,615807
70,615808
70,615809
70,615810
70,615811
70,615812
70,615813
70,615814
70,615816
70,615817
70,615818
70,615819
70,615822
70,615823
70,615825
70,615826
70,615828
70,615829
70,615830
70,615834
70,615835
70,615836
70,615837
70,615838
70,615839
70,615840
70,615841
70,615842
70,615843
70,615844
70,615845
70,615846
70,615847
70,615849
70,615850
70,615851
70,615852
70,615853
70,615854
70,615856
70,615857
70,615858
70,615859
70,615860
70,615861
70,615862
70,615865
70,615866
70,615867
70,615868
70,615869
70,615870
70,615871
70,615872
70,615874
70,615875
70,615876
70,615877
70,615878
70,615879
70,615880
70,615881
70,615882
70,615883
70,615884
70,615885
70,615888
70,615889
70,615891
70,615892
70,615893
70,615894
70,615897
70,615898
70,615899
70,615900
70,615901
70,615902
70,615903
70,615904
70,615905
70,615906
70,615909
70,615910
70,615911
70,615913
70,615914
70,615915
70,615917
70,615918
70,615920
70,615921
70,615922
70,615924
70,615925
70,615928
70,615929
70,615930
70,615931
70,615932
70,615933
70,615934
70,615935
70,615937
70,615938
70,615939
70,615940
70,615941
70,615942
70,615943
70,615946
70,615949
70,615950
70,615952
70,615953
70,615954
70,615955
70,615956
70,615957
70,615958
70,615960
70,615961
70,615962
70,615963
70,615964
70,615965
70,615967
70,615969
70,615970
70,615971
70,615972
70,615973
70,615974
70,615975
70,615976
70,615977
70,615979
70,615980
70,615981
70,615983
70,615984
70,615986
70,615987
70,615988
70,615989
70,615990
70,615991
70,615992
70,615995
70,615997
70,615998
70,615999
70,616001
70,616002
70,616003
70,616004
70,616005
70,616006
70,616007
70,616008
70,616009
70,616010
70,616012
70,616013
70,616016
70,616018
70,616020
70,616021
70,616022
70,616023
70,616024
70,616025
70,616026
70,616027
70,616028
70,616029
70,616030
70,616031
70,616032
70,616033
70,616034
70,616035
70,616036
70,616037
70,616038
70,616039
70,616040
70,616041
70,616042
70,616043
70,616044
70,616045
70,616046
70,616047
70,616048
70,616049
70,616050
70,616053
70,616054
70,616056
70,616058
70,616059
70,616060
70,616061
70,616063
70,616064
70,616065
70,616066
70,616067
70,616068
70,616071
70,616073
70,616074
70,616075
,616077
70,616077
70,616078
70,616079
70,616080
70,616081
70,616082
70,616083
70,616084
70,616085
70,616086
70,616088
70,616089
70,616091
70,616092
70,616093
70,616094
70,616095
70,616096
70,616097
70,616098
70,616099
70,616100
70,616101
70,616102
70,616103
70,616104
70,616105
70,616106
70,616107
70,616108
70,616109
70,616113
70,616114
70,616115
70,616116
70,616117
70,616118
70,616121
70,616122
70,616123
70,616124
70,616125
70,616126
70,616127
70,616129
70,616130
70,616131
70,616132
70,616134
70,616135
70,616136
70,616137
70,616139
70,616140
70,616141
70,616142
70,616144
70,616145
70,616146
70,616148
70,616149
70,616150
70,616151
70,616152
70,616153
70,616154
70,616156
70,616157
70,616159
70,616160
70,616162
70,616163
70,616164
70,616165
70,616166
70,616167
70,616168
70,616169
70,616171
70,616172
70,616173
70,616174
70,616175
70,616176
70,616177
70,616178
70,616179
70,616180
70,616181
70,616182
70,616183
70,616184
70,616185
70,616186
70,616188
70,616189
70,616193
70,616194
70,616195
70,616196
70,616198
70,616199
70,616200
70,616201
70,616202
70,616206
70,616207
70,616208
70,616211
70,616213
70,616214
70,616216
70,616218
70,616221
70,616224
70,616226
70,616227
70,616228
70,616229
70,616230
70,616231
70,616232
70,616233
70,616234
70,616235
70,616237
70,616238
70,616239
70,616241
70,616242
70,616243
70,616244
70,616245
70,616246
70,616247
70,616248
70,616250
70,616251
70,616252
70,616253
70,616262
70,616263
70,616264
70,616265
70,616267
70,616271
,616272
70,616272
70,616273
70,616274
70,616275
70,616276
70,616280
70,616284
70,616285
70,616286
70,616287
70,616288
70,616289
70,616290
70,616291
70,616303
70,616304
70,616305
70,616307
70,616308
70,616319
70,616321
70,616322
70,616323
70,616334
70,616335
70,616336
70,616337
70,616343
70,616347
70,616352
70,616353
70,616354
70,616359
70,616360
70,616361
70,616362
70,616363
70,616365
70,616366
70,616367
70,616370
70,616371
70,616372
70,616373
70,616374
70,616376
70,616381
70,616382
70,616383
70,616384
70,616385
70,616386
70,616388
70,616389
70,616390
70,616391
70,616392
70,616393
70,616395
70,616396
70,616397
70,616398
70,616399
70,616401
70,616402
70,616403
70,616404
70,616405
70,616406
70,616407
70,616409
70,616410
70,616411
70,616412
70,616413
70,616415
70,616416
70,616422
70,616424
70,616425
70,616427
70,616428
70,616429
70,616431
70,616432
70,616434
70,616435
70,616438
70,616440
70,616441
70,616442
70,616443
70,616444
70,616445
70,616448
70,616449
70,616450
70,616452
70,616453
70,616454
70,616457
70,616458
70,616460
70,616461
70,616462
70,616464
70,616465
70,616466
70,616467
70,616468
70,616469
70,616470
70,616471
70,616472
70,616473
70,616474
70,616475
70,616476
70,616477
70,616478
70,616479
70,616480
70,616481
70,616482
70,616483
70,616484
70,616485
70,616486
70,616488
70,616491
70,616492
70,616494
70,616495
70,616496
70,616497
70,616504
70,616549
70,616560
70,616561
70,616563
70,616564
70,616565
70,616566
70,616567
70,616568
70,616569
70,616570
70,616571
70,616572
70,616573
70,616574
70,616576
70,616578
70,616579
70,616580
70,616581
70,616582
70,616583
70,616584
70,616585
70,616586
70,616587
70,616588
70,616589
70,616590
70,616591
70,616592
70,616593
70,616594
70,616595
70,616597
70,616598
70,616599
70,616600
70,616602
70,616605
70,616607
70,616608
70,616609
70,616610
70,616611
70,616612
70,616613
70,616614
70,616615
70,616617
70,616618
70,616619
70,616620
70,616621
70,616622
70,616623
70,616624
70,616625
70,616626
70,616627
70,616628
70,616629
70,616630
70,616631
70,616634
70,616635
70,616636
70,616638
70,616640
70,616641
70,616642
70,616644
70,616645
70,616646
70,616648
70,616649
70,616651
70,616653
70,616654
70,616655
70,616656
70,616657
70,616658
70,616663
70,616664
70,616665
70,616666
70,616667
70,616668
70,616670
70,616671
70,616672
70,616673
70,616675
70,616677
70,616678
70,616679
70,616681
70,616683
70,616684
70,616685
70,616688
70,616689
70,616690
70,616693
70,616694
70,616695
70,616696
70,616697
70,616698
70,616700
70,616701
70,616702
70,616703
70,616704
70,616705
70,616706
70,616707
70,616709
70,616710
70,616712
70,616716
70,616717
70,616719
70,616722
70,616726
70,616731
70,616732
70,616733
70,616734
70,616735
70,616736
70,616737
70,616738
70,616739
70,616740
70,616743
70,616745
70,616753
70,616755
70,616756
70,616757
70,616760
70,616761
70,616763
70,616764
70,616765
70,616766
70,616768
70,616776
70,616791
70,616793
70,616795
70,616809
70,616812
70,616814
70,616815
70,616816
70,616817
70,616818
70,616820
70,616821
70,616822
70,616825
70,616826
70,616829
70,616830
70,616831
70,616832
70,616833
70,616834
70,616837
70,616838
70,616839
70,616841
70,616847
70,616857
70,616862
70,616865
70,616866
70,616867
70,616869
70,616870
70,616871
70,616872
70,616873
70,616875
70,616876
70,616877
70,616878
70,616879
70,616881
70,616890
70,616891
70,616892
70,616893
70,616894
70,616895
70,616897
70,616898
70,616899
70,616900
70,616901
70,616902
70,616903
70,616904
70,616905
70,616908
70,616910
70,616911
70,616912
70,616916
70,616917
70,616918
70,616919
70,616920
70,616921
70,616922
70,616923
70,616924
70,616925
70,616926
70,616927
70,616928
70,616929
70,616931
70,616932
70,616933
70,616934
70,616935
70,616936
70,616937
70,616938
70,616939
70,616940
70,616941
70,616942
70,616943
70,616944
70,616945
70,616946
70,616947
70,616949
70,616950
70,616951
70,616952
70,616954
70,616955
70,616956
70,616957
70,616958
70,616960
70,616961
70,616962
70,616963
70,616964
70,616965
70,616966
70,616967
70,616968
70,616969
70,616970
70,616971
70,616972
70,616973
70,616979
70,616984
70,616985
70,616986
70,616987
70,616988
70,616989
70,616990
70,616991
70,616992
70,616993
70,616994
70,616996
70,616997
70,616998
70,616999
70,617000
70,617001
70,617002
70,617004
70,617005
70,617006
70,617007
70,617008
70,617009
70,617010
70,617011
70,617012
70,617013
70,617014
70,617015
70,617016
70,617017
70,617018
70,617020
70,617021
70,617022
70,617023
70,617025
70,617026
70,617028
70,617029
70,617030
70,617031
70,617032
70,617033
70,617034
70,617035
70,617036
70,617038
70,617040
70,617041
70,617042
70,617044
70,617047
70,617051
70,617052
70,617055
70,617057
70,617058
70,617059
70,617060
70,617061
70,617063
70,617064
70,617065
70,617066
70,617068
70,617069
70,617070
70,617071
70,617072
70,617073
70,617074
70,617075
70,617076
70,617079
70,617080
70,617081
70,617082
70,617083
70,617084
70,617086
70,617088
70,617089
70,617090
70,617091
70,617092
70,617093
70,617094
70,617095
70,617096
70,617097
70,617098
70,617100
70,617102
70,617104
70,617106
70,617107
70,617108
70,617110
70,617111
70,617112
70,617113
70,617114
70,617115
70,617116
70,617117
70,617118
70,617122
70,617124
70,617126
70,617127
70,617128
70,617129
70,617131
70,617133
70,617136
70,617137
70,617138
70,617140
70,617141
70,617142
70,617143
70,617144
70,617146
70,617147
70,617148
70,617149
70,617150
70,617151
70,617152
70,617153
70,617154
70,617155
70,617156
,617157
70,617157
70,617158
70,617159
70,617160
70,617161
70,617162
70,617163
70,617164
70,617165
70,617166
70,617168
70,617169
70,617170
70,617171
70,617173
70,617174
70,617175
70,617176
70,617177
70,617180
70,617181
70,617182
70,617184
70,617185
70,617186
70,617188
70,617189
70,617191
70,617193
70,617195
70,617196
70,617197
70,617199
70,617200
70,617204
70,617205
70,617206
70,617207
70,617208
70,617210
70,617212
70,617215
70,617216
70,617219
70,617221
70,617223
70,617224
70,617225
70,617226
70,617227
70,617228
70,617229
70,617230
70,617231
70,617232
70,617233
70,617234
70,617236
70,617237
70,617239
70,617241
70,617242
70,617243
70,617244
70,617245
70,617246
70,617247
70,617249
70,617253
70,617254
70,617255
70,617258
70,617259
70,617260
70,617261
70,617262
70,617263
70,617264
70,617265
70,617268
70,617270
70,617271
70,617273
70,617275
70,617278
70,617280
70,617281
70,617282
70,617283
70,617284
70,617285
70,617286
70,617287
70,617289
70,617293
70,617294
70,617296
70,617297
70,617299
70,617300
70,617301
70,617302
70,617303
70,617304
70,617305
70,617307
70,617308
70,617312
70,617313
70,617314
70,617316
70,617317
70,617318
70,617319
70,617320
70,617321
70,617322
70,617323
70,617324
70,617325
70,617326
70,617327
70,617328
70,617329
70,617330
70,617331
70,617334
70,617335
70,617339
70,617340
70,617342
70,617347
70,617348
70,617351
70,617352
70,617353
70,617354
70,617355
70,617356
70,617357
70,617358
70,617359
70,617360
70,617361
70,617362
70,617363
70,617364
70,617365
70,617366
70,617368
70,617369
70,617370
70,617371
70,617372
70,617373
70,617374
70,617375
70,617376
70,617378
70,617379
70,617380
70,617381
70,617382
70,617383
70,617384
70,617385
70,617386
70,617387
70,617388
70,617390
70,617391
70,617392
70,617393
70,617394
70,617396
70,617397
70,617400
70,617401
70,617402
70,617404
70,617405
70,617406
70,617407
70,617408
70,617409
70,617410
70,617411
70,617413
70,617414
70,617415
70,617417
70,617422
70,617424
70,617427
70,617435
70,617438
70,617449
70,617450
70,617451
70,617452
70,617455
70,617456
70,617457
70,617458
70,617459
70,617461
70,617463
70,617464
70,617465
70,617467
70,617468
70,617469
70,617470
70,617471
70,617472
70,617473
70,617474
70,617475
70,617476
70,617477
70,617478
70,617479
70,617480
70,617481
70,617482
70,617483
70,617484
70,617485
70,617486
70,617487
70,617488
70,617489
70,617491
70,617492
70,617493
70,617494
70,617495
70,617496
70,617497
70,617498
70,617503
70,617504
70,617505
70,617506
70,617507
70,617508
70,617509
70,617510
70,617511
70,617512
70,617514
70,617515
70,617518
70,617520
70,617521
70,617522
70,617523
70,617524
70,617525
70,617526
70,617527
70,617528
70,617529
70,617530
70,617531
70,617532
70,617533
70,617534
70,617535
70,617536
70,617537
70,617538
70,617539
70,617540
70,617541
70,617542
70,617543
70,617544
70,617545
70,617546
70,617548
70,617549
70,617550
70,617551
70,617552
70,617553
70,617554
70,617555
70,617556
70,617557
70,617558
70,617561
70,617562
70,617565
70,617566
70,617567
70,617568
70,617569
70,617571
70,617573
70,617574
70,617575
70,617576
70,617596
70,617620
70,617621
70,617623
70,617624
70,617625
70,617626
70,617627
70,617628
70,617630
70,617631
70,617632
70,617633
70,617634
70,617635
70,617637
70,617639
70,617640
70,617641
70,617642
70,617643
70,617644
70,617645
70,617646
70,617647
70,617648
70,617649
70,617650
70,617652
70,617653
70,617654
70,617656
70,617657
70,617660
70,617661
70,617662
70,617663
70,617664
70,617669
70,617670
70,617671
70,617672
70,617673
70,617674
70,617676
70,617678
70,617679
70,617680
70,617681
70,617682
70,617684
70,617685
70,617686
70,617687
70,617688
70,617689
70,617691
70,617693
70,617694
70,617695
70,617696
70,617698
70,617699
70,617701
70,617702
70,617703
70,617704
70,617705
70,617706
70,617707
70,617709
70,617710
70,617711
70,617712
70,617713
70,617714
70,617715
70,617716
70,617717
70,617718
70,617719
70,617720
70,617721
70,617722
70,617723
70,617724
70,617725
70,617727
70,617728
70,617729
70,617730
70,617731
70,617732
70,617733
70,617734
70,617735
70,617736
70,617737
70,617738
70,617739
70,617740
70,617741
70,617742
70,617744
70,617745
70,617747
70,617748
70,617749
70,617750
70,617751
70,617752
70,617753
70,617754
70,617756
70,617764
70,617766
70,617767
70,617768
70,617769
70,617771
70,617772
70,617773
70,617774
70,617777
70,617778
70,617782
70,617783
70,617784
70,617785
70,617786
70,617787
70,617788
70,617789
70,617790
70,617791
70,617792
70,617794
70,617799
70,617801
70,617802
70,617809
70,617811
70,617812
70,617813
70,617814
70,617815
70,617820
70,617821
70,617826
70,617829
70,617838
70,617840
70,617842
70,617843
70,617844
70,617846
70,617848
70,617849
70,617850
70,617851
70,617860
70,617861
70,617862
70,617864
70,617865
70,617867
70,617868
70,617869
70,617871
70,617872
70,617874
70,617875
70,617876
70,617878
70,617879
70,617881
70,617884
70,617886
70,617887
70,617888
70,617889
70,617891
70,617896
70,617897
70,617901
70,617904
70,617905
70,617906
70,617907
70,617908
70,617909
70,617910
70,617911
70,617912
70,617913
70,617914
70,617915
70,617916
70,617917
70,617918
70,617919
70,617920
70,617921
70,617922
70,617924
70,617926
70,617927
70,617928
70,617929
70,617930
70,617932
70,617934
70,617935
70,617936
70,617937
70,617938
70,617940
70,617941
70,617942
70,617943
70,617945
70,617946
70,617947
70,617949
70,617950
70,617951
70,617953
70,617955
70,617958
70,617959
70,617960
70,617961
70,617962
70,617963
70,617966
70,617967
70,617968
70,617969
70,617970
70,617971
70,617972
70,617973
70,617974
70,617975
70,617976
70,617977
70,617978
70,617979
70,617980
70,617981
70,617983
70,617986
70,617987
70,617989
70,617996
70,617997
70,617998
70,617999
70,618000
70,618001
70,618003
70,618004
70,618005
70,618006
70,618008
70,618014
70,618017
70,618018
70,618019
70,618021
70,618022
70,618023
70,618027
70,618028
70,618030
70,618031
70,618033
70,618034
,618036
70,618036
70,618037
70,618038
70,618039
70,618040
70,618041
70,618042
70,618043
70,618044
70,618045
70,618046
70,618047
70,618048
70,618051
70,618052
70,618053
70,618054
70,618055
70,618056
70,618058
70,618059
70,618060
70,618061
70,618062
70,618063
70,618064
70,618065
70,618066
70,618067
70,618069
70,618070
70,618074
70,618076
70,618081
70,618082
70,618083
70,618084
70,618085
70,618086
70,618089
70,618091
70,618096
70,618098
70,618099
70,618103
70,618104
70,618107
70,618108
70,618109
70,618110
70,618111
70,618115
70,618117
70,618118
70,618120
70,618124
70,618129
70,618130
70,618131
70,618132
70,618133
70,618134
70,618135
70,618136
70,618138
70,618139
70,618141
70,618148
70,618150
70,618157
70,618159
70,618160
70,618162
70,618165
70,618166
70,618168
70,618169
70,618170
70,618174
70,618177
70,618178
70,618179
70,618180
70,618181
70,618184
70,618185
70,618189
70,618191
70,618196
70,618197
70,618207
70,618214
70,618215
70,618216
70,618217
70,618225
70,618228
70,618230
70,618231
70,618234
70,618235
70,618238
70,618239
70,618240
70,618241
70,618243
70,618244
70,618247
70,618248
70,618251
70,618263
70,618269
70,618270
70,631790
70,632358
70,632363
70,632364
70,632365
70,632367
70,632368
70,632369
70,632504
70,632510
70,632576
70,632615
70,632672
70,632897
70,632906
70,632933
70,632960
70,633029
70,633110
70,633128
70,633134
70,633158
70,633293
70,633296
70,633299
70,633324
70,633336
70,633341
70,633342
70,633399
70,633403
70,633405
70,633439
70,633456
70,633457
70,633467
70,633470
70,633479
70,633481
70,633482
70,633483
70,633486
70,633488
70,633490
70,633494
70,633495
70,633510
70,633514
70,633516
70,633517
70,633518
70,633519
70,633524
70,633560
70,633565
70,633568
70,633573
70,633574
70,633576
70,633617
70,633624
70,633625
70,633626
70,633629
70,633642
70,633668
70,633686
70,633688
70,633689
70,633691
70,633693
70,633694
70,633696
70,633697
70,633700
70,633701
70,633705
70,633715
70,633719
70,633720
70,633721
70,633722
70,633723
70,633725
70,633731
70,633732
70,633734
70,633735
70,633736
70,633738
70,633739
70,633745
70,633746
70,633750
70,633752
70,633754
70,633756
70,633760
70,633764
70,633766
70,633771
70,633778
70,633799
70,633800
70,633806
70,633812
70,633813
70,633816
70,633818
70,633821
70,633822
70,633830
70,633831
70,633832
70,633833
70,633834
70,633835
70,633837
70,633838
70,633839
70,633841
70,633842
70,633844
70,633845
70,633846
70,633847
70,633850
70,633852
70,633853
70,633856
70,633865
70,633868
70,633871
70,633874
70,633890
70,633910
70,633938
70,633939
70,633941
70,633942
70,633944
70,633948
70,633949
70,633982
70,633999
70,634000
70,634003
70,634005
70,634008
70,634012
70,634040
70,634041
70,634045
70,634046
70,634047
70,634052
70,634056
70,634058
70,634061
70,634062
70,634063
70,634064
70,634067
70,634070
70,634071
70,634078
70,634080
70,634083
70,634085
70,634097
70,634121
70,634125
70,634128
70,634129
70,634130
70,634133
70,634134
70,634135
70,634136
70,634137
70,634138
70,634145
70,634149
70,634156
70,634160
70,634162
70,634168
70,634170
70,634194
70,634196
70,634202
70,634209
70,634215
70,634228
70,634230
70,634231
70,634237
70,634238
70,634242
70,634244
70,634255
70,634266
70,634267
70,634275
70,634276
70,634277
70,634278
70,634285
