tn;begin;end
2009390;01.12.2018;31.12.9999
2009391;01.04.2011;31.12.9999
2009396;21.10.2013;31.12.9999
2009397;25.05.2015;01.01.2099
2009398;18.02.2020;31.12.9999
2009399;10.04.2020;31.12.9999
2009401;12.05.2011;01.01.2099
2009402;01.04.2019;31.12.9999
2009403;25.12.2015;31.12.9999
2009404;25.12.2013;01.01.2099
2009405;01.03.2016;31.12.9999
2009406;01.01.2012;31.12.9999
2009407;01.05.2019;31.12.9999
2009408;11.04.2011;31.12.2099
2009410;01.07.2012;01.01.2099
2009412;10.01.2017;01.01.2099
2009413;03.08.2015;31.12.9999
2009415;01.07.2014;31.12.2999
2009416;15.12.2014;31.12.9999
2009417;25.12.2017;31.12.9999
2009418;01.01.2015;01.01.2099
2009419;01.05.2019;31.12.9999
2009421;20.04.2015;01.01.2099
2009422;01.03.2014;31.12.9999
2009423;14.05.2013;01.01.2099
2009424;01.07.2012;01.01.2099
2009425;05.05.2016;01.01.2099
2009426;01.05.2009;01.01.2099
2009427;16.05.2013;01.01.2099
2009429;01.03.2018;31.12.9999
2009430;14.05.2013;01.01.2099
2009431;03.03.2009;01.01.2099
2009432;25.07.2014;01.01.2099
2009433;25.12.2017;01.01.2099
2009434;22.11.2010;31.12.9999
2009435;01.04.2020;31.12.9999
2009436;01.01.2012;31.12.9999
2009437;07.11.2013;31.12.2099
2009438;02.05.2012;01.01.2099
2009439;01.09.2015;31.12.9999
2009440;02.01.2020;31.12.9999
2009441;01.07.2019;31.12.9999
2009442;01.12.2013;31.12.9999
2009443;01.08.2020;31.12.9999
2009445;01.01.2011;01.01.2099
2009446;02.01.2014;31.12.9999
2009448;18.11.2013;01.01.2099
2009449;01.05.2019;31.12.9999
2009450;08.05.2015;01.01.2099
2009451;01.10.2013;01.01.2099
2009452;24.09.2009;01.01.2099
2009453;01.02.2019;31.12.9999
2009454;01.04.2017;31.12.9999
2009457;01.01.2013;31.12.9999
2009459;22.07.2014;01.01.2099
2009460;15.08.2019;31.12.9999
2009461;01.07.2019;31.12.9999
2009462;09.10.2015;01.01.2099
2009463;21.06.2019;31.12.9999
2009464;21.08.2020;31.12.9999
2009465;02.01.2020;31.12.9999
2009467;01.04.2018;31.12.9999
2009469;01.06.2012;31.12.9999
2009470;08.04.2014;01.01.2099
2009471;08.10.2003;01.01.2099
2009473;01.07.2012;01.01.2099
2009474;22.11.2010;01.01.2099
2009475;01.12.2018;31.12.9999
2009476;14.05.2013;01.01.2099
2009477;14.05.2013;31.12.9999
2009478;01.05.2019;31.12.9999
2009479;08.11.2011;01.01.2099
2009480;01.04.2013;01.01.2099
2009481;12.11.2015;01.01.2099
2009483;01.12.2018;31.12.9999
2009484;01.10.2019;31.12.9999
2009485;13.09.2016;01.01.2099
2009487;01.04.2018;31.12.9999
2009488;30.11.2012;01.01.2099
2009489;09.09.2020;31.12.9999
2009490;14.05.2013;01.01.2099
2009491;05.05.2011;31.12.9999
2009494;29.05.2014;01.01.2099
2009495;28.01.2014;01.01.2099
2009496;28.05.2007;01.01.2099
2009498;20.12.2005;01.01.2099
2009500;01.06.2019;31.12.9999
2009501;02.09.2008;31.12.2099
2009502;13.05.2011;01.01.2099
2009503;09.04.2012;01.01.2099
2009504;18.10.2016;31.12.9999
2009505;31.05.2011;01.01.2099
2009506;01.07.2020;31.12.9999
2009508;08.04.2015;01.01.2099
2009509;01.02.2017;31.12.9999
2009510;01.06.2014;01.01.2099
2009511;01.07.2020;31.12.9999
2009512;20.02.2017;01.01.2099
2009513;01.01.2018;01.01.2099
2009516;01.06.2014;01.01.2099
2009517;01.02.2019;31.12.9999
2009518;24.12.2014;01.01.2099
2009519;05.07.2010;01.01.2099
2009521;01.01.2015;01.01.2099
2009522;01.03.2020;31.12.9999
2009523;01.09.2016;31.12.9999
2009524;01.05.2019;31.12.9999
2009526;17.04.2019;31.12.9999
2009528;01.09.2017;01.01.2099
2009529;28.05.2011;31.12.9999
2009530;23.09.2014;01.01.2099
2009531;30.09.2003;31.12.9999
2009532;23.12.2013;31.12.9999
2009533;18.02.2020;31.12.9999
2009536;01.07.2019;31.12.9999
2009537;20.09.2017;01.01.2099
2009538;20.03.2019;31.12.9999
2009539;10.10.2017;01.01.2099
2009541;04.04.2011;31.12.9999
2009544;01.01.2015;01.01.2099
2009545;09.07.2014;31.12.9999
2009546;15.09.2005;31.12.9999
2009547;16.10.2017;31.12.9999
2009549;27.12.2012;01.01.2099
2009550;27.07.2011;01.01.2099
2009551;01.07.2014;01.01.2099
2009552;29.06.2006;01.01.2099
2009554;01.01.2015;01.01.2099
2009556;01.10.2005;01.01.2099
2009557;01.07.2012;01.01.2099
2009559;02.08.2011;31.12.9999
2009560;12.12.2011;31.12.9999
2009561;14.05.2013;01.01.2099
2009562;01.03.2015;01.01.2099
2009563;01.03.2016;31.12.9999
2009564;01.11.2018;31.12.9999
2009565;19.10.2005;01.01.2099
2009566;01.04.2013;31.12.2099
2009567;14.05.2013;01.01.2099
2009569;01.04.2018;31.12.9999
2009570;01.10.2005;01.01.2099
2009571;14.03.2019;31.12.9999
2009572;25.08.2014;01.01.2099
2009573;01.07.2012;31.12.9999
2009574;28.02.2018;31.12.9999
2009575;01.07.2012;01.01.2099
2009577;23.05.2011;01.01.2099
2009579;24.05.2011;01.01.2099
2009580;01.06.2019;31.12.9999
2009581;01.07.2015;31.12.9999
2009582;22.06.2020;31.12.9999
2009584;01.11.2006;01.01.2099
2009585;09.10.2019;31.12.9999
2009586;01.04.2018;31.12.9999
2009587;01.10.2007;01.01.2099
2009588;14.05.2013;31.12.9999
2009589;01.06.2014;01.01.2099
2009591;01.07.2019;31.12.9999
2009592;01.01.2018;31.12.9999
2009593;24.03.2014;01.01.2099
2009596;01.07.2020;31.12.9999
2009598;14.05.2013;01.01.2099
2009600;01.07.2014;01.01.2099
2009601;01.09.2015;31.12.9999
2009602;02.02.2016;01.01.2099
2009603;23.01.2020;31.12.9999
2009605;23.03.2015;31.12.9999
2009606;01.01.2012;31.12.9999
2009607;27.07.2012;01.01.2099
2009610;01.10.2005;01.01.2099
2009612;01.07.2019;31.12.9999
2009613;24.08.2015;01.01.2099
2009614;01.03.2011;01.01.2099
2009616;01.05.2018;31.12.9999
2009617;01.06.2019;31.12.9999
2009618;02.12.2013;01.01.2099
2009620;14.05.2013;01.01.2099
2009621;02.04.2014;01.01.2099
2009624;14.05.2013;01.01.2099
2009626;01.05.2020;31.12.9999
2009627;04.05.2005;01.01.2099
2009628;01.04.2012;31.12.9999
2009629;10.08.2012;01.01.2099
2009631;01.12.2019;31.12.9999
2009633;01.01.2015;01.01.2099
2009634;12.07.2008;01.01.2099
2009636;09.09.2015;01.01.2099
2009637;19.03.2015;01.01.2099
2009638;04.12.2013;01.01.2099
2009641;14.05.2013;31.12.9999
2009642;01.03.2020;31.12.9999
2009646;01.05.2020;31.12.9999
2009648;30.11.2015;31.12.9999
2009649;01.03.2018;31.12.9999
2009651;02.05.2017;01.01.2099
2009652;01.11.2013;01.01.2099
2009652;16.10.2019;31.12.9999
2009655;02.02.2006;31.12.9999
2009658;14.05.2013;01.01.2099
2009660;01.09.2011;01.01.2099
2009661;01.11.2019;31.12.9999
2009662;01.07.2019;31.12.9999
2009663;01.07.2019;31.12.9999
2009664;20.08.2001;01.01.2099
2009666;22.11.2010;31.12.9999
2009667;11.03.2008;01.01.2099
2009668;01.05.2010;01.01.2099
2009669;01.01.2013;01.01.2099
2009670;10.06.2013;31.12.9999
2009671;16.11.2015;01.01.2099
2009672;01.01.2015;01.01.2099
2009674;01.07.2019;31.12.9999
2009675;12.07.2019;31.12.9999
2009676;14.05.2013;01.01.2099
2009678;14.05.2013;01.01.2099
2009679;25.05.2015;01.01.2099
2009680;01.12.2016;01.01.2099
2009681;01.10.2013;01.01.2099
2009683;21.07.2014;01.01.2099
2009684;01.06.2020;31.12.9999
2009685;27.09.2010;01.01.2099
2009687;11.06.2013;01.01.2099
2009688;30.10.2017;31.12.9999
2009689;16.05.2011;01.01.2099
2009691;01.01.2017;31.12.9999
2009693;01.01.2012;01.01.2099
2009694;20.03.2014;01.01.2099
2009695;27.11.2012;01.01.2099
2009696;06.03.2015;01.01.2099
2009697;01.12.2019;31.12.9999
2009700;15.10.2018;31.12.9999
2009701;01.08.2020;31.12.9999
2009702;01.01.2010;01.01.2099
2009703;31.12.2009;01.01.2099
2009704;15.07.2014;31.12.9999
2009705;01.11.2014;31.12.9999
2009706;12.12.2018;31.12.9999
2009707;15.05.2015;01.01.2099
2009708;01.01.2008;31.12.9999
2009709;09.01.2014;31.12.9999
2009710;17.02.2016;01.01.2099
2009711;01.11.2006;01.01.2099
2009713;14.05.2013;01.01.2099
2009714;01.05.2016;31.12.9999
2009715;26.01.2015;31.12.2099
2009716;08.10.2009;01.01.2099
2009718;15.08.2013;01.01.2099
2009719;19.03.2012;01.01.2099
2009720;29.12.2015;01.01.2099
2009721;01.10.2013;01.01.2099
2009722;26.04.2011;01.01.2099
2009723;20.12.2005;01.01.2099
2009724;01.03.2011;01.01.2099
2009725;01.08.2020;31.12.9999
2009726;01.08.2011;01.01.2099
2009729;25.08.2009;01.01.2099
2009730;17.03.2014;01.01.2099
2009731;01.01.2015;01.01.2099
2009732;14.05.2013;01.01.2099
2009733;30.01.2012;01.01.2099
2009735;31.05.2017;31.12.9999
2009738;01.02.2016;31.12.9999
2009740;23.05.2011;01.01.2099
2009741;12.04.2012;01.01.2099
2009742;23.08.2013;01.01.2099
2009743;01.04.2010;31.12.9999
2009744;01.01.2014;01.01.2099
2009745;29.04.2013;31.12.9999
2009746;20.10.2014;01.01.2099
2009748;18.11.2013;01.01.2099
2009749;01.07.2012;31.12.9999
2009750;22.09.2014;01.01.2099
2009751;01.12.2019;31.12.9999
2009754;10.07.2013;01.01.2099
2009755;14.12.2011;01.01.2099
2009756;01.09.2015;31.12.9999
2009757;01.01.2013;31.12.9999
2009758;21.12.2007;31.12.2099
2009758;01.04.2010;31.12.9999
2009760;01.05.2019;31.12.9999
2009762;03.04.2017;31.12.9999
2009763;17.10.2016;31.12.9999
2009765;07.11.2017;01.01.2099
2009768;01.08.2016;01.01.2099
2009771;15.06.2015;31.12.9999
2009774;16.10.2019;31.12.9999
2009775;01.07.2019;31.12.9999
2009776;15.03.2016;01.01.2099
2009777;01.01.2013;31.12.9999
2009778;01.01.2013;31.12.9999
2009779;26.06.2015;01.01.2099
2009780;07.06.2010;01.01.2099
2009782;01.10.2013;31.12.9999
2009783;12.02.2016;01.01.2099
2009784;29.06.2019;31.12.9999
2009785;09.03.2011;01.01.2099
2009786;01.04.2018;31.12.9999
2009787;06.04.2011;01.01.2099
2009788;03.09.2014;31.12.2099
2009789;27.05.2013;01.01.2099
2009790;01.05.2019;31.12.9999
2009792;01.07.2019;31.12.9999
2009793;01.02.2018;31.12.9999
2009795;09.04.2012;31.12.9999
2009796;01.07.2014;01.01.2099
2009797;02.01.2020;31.12.9999
2009798;31.05.2010;01.01.2099
2009799;01.03.2018;01.01.2099
2009800;04.02.2008;31.12.9999
2009804;18.01.2011;01.01.2099
2009804;01.01.2018;31.12.9999
2009805;21.09.2015;01.01.2099
2009806;01.05.2019;31.12.9999
2009807;01.06.2020;31.12.9999
2009808;22.06.2009;01.01.2099
2009809;01.01.2018;31.12.9999
2009810;18.02.2013;01.01.2099
2009811;01.04.2009;01.01.2099
2009812;20.03.2018;31.12.9999
2009813;06.04.2011;01.01.2099
2009814;06.12.2013;01.01.2099
2009816;01.07.2013;01.01.2099
2009817;19.11.2010;01.01.2099
2009820;01.07.2013;01.01.2099
2009821;01.07.2019;31.12.9999
2009822;12.02.2014;01.01.2099
2009824;01.08.2020;31.12.9999
2009825;01.06.2016;01.01.2099
2009827;14.07.2020;31.12.9999
2009829;01.03.2019;31.12.9999
2009830;10.04.2014;01.01.2099
2009831;24.07.2017;31.12.9999
2009832;05.11.2013;31.12.9999
2009834;18.07.2014;01.01.2099
2009836;01.08.2020;31.12.9999
2009837;26.08.2015;01.01.2099
2009838;01.10.2018;31.12.9999
2009839;01.10.2005;01.01.2099
2009840;01.10.2016;31.12.9999
2009841;14.10.2015;01.01.2099
2009842;01.04.2018;31.12.9999
2009843;14.05.2013;01.01.2099
2009844;01.07.2012;01.01.2099
2009846;01.10.2013;01.01.2099
2009847;01.10.2014;31.12.9999
2009848;23.06.2016;01.01.2099
2009849;06.08.2014;31.12.2099
2009850;24.10.2012;31.12.9999
2009851;12.07.2010;01.01.2099
2009852;01.04.2010;31.12.9999
2009854;01.01.2016;31.12.9999
2009858;01.08.2016;31.12.2099
2009859;14.05.2013;01.01.2099
2009860;16.07.2019;31.12.9999
2009861;01.04.2012;31.12.9999
2009862;11.07.2017;01.01.2099
2009863;14.05.2013;01.01.2099
2009865;01.10.2005;01.01.2099
2009866;01.02.2012;01.01.2099
2009867;12.03.2019;31.12.9999
2009868;26.11.2007;01.01.2099
2009870;01.04.2018;31.12.9999
2009872;01.10.2007;01.01.2099
2009873;18.05.2020;31.12.9999
2009875;23.11.2010;01.01.2099
2009877;20.08.2014;01.01.2099
2009878;27.08.2015;01.01.2099
2009879;01.03.2019;31.12.9999
2009880;06.05.2011;01.01.2099
2009881;20.03.2019;31.12.9999
2009882;25.04.2011;01.01.2099
2009883;01.10.2007;01.01.2099
2009884;01.04.2020;31.12.9999
2009885;01.12.2010;01.01.2099
2009886;23.05.2011;01.01.2099
2009887;01.11.2012;31.12.2099
2009888;27.12.2011;01.01.2099
2009889;01.01.2011;31.12.9999
2009894;14.04.2014;01.01.2099
2009895;01.07.2017;01.01.2099
2009896;01.07.2012;01.01.2099
2009899;20.12.2005;01.01.2099
2009900;08.08.2013;01.01.2099
2009901;10.10.2017;01.01.2099
2009902;01.10.2013;01.01.2099
2009903;01.11.2018;31.12.9999
2009905;01.04.2018;31.12.9999
2009910;01.01.2015;31.12.9999
2009911;01.02.2020;31.12.9999
2009915;27.12.2017;31.12.9999
2009916;24.12.2010;01.01.2099
2009917;01.01.2019;31.12.9999
2009918;04.02.2008;01.01.2099
2009919;04.02.2008;01.01.2099
2009921;25.09.2015;01.01.2099
2009922;24.10.2016;31.12.9999
2009923;02.01.2020;31.12.9999
2009925;15.07.2015;01.01.2099
2009927;14.12.2018;31.12.9999
2009928;13.12.2016;31.12.9999
2009929;14.05.2013;01.01.2099
2009931;01.04.2009;01.01.2099
2009932;01.05.2019;31.12.9999
2009934;01.12.2013;31.12.9999
2009935;01.06.2020;31.12.9999
2009936;19.08.2015;31.12.9999
2009937;04.08.2016;01.01.2099
2009938;30.07.2007;01.01.2099
2009939;14.05.2013;01.01.2099
2009940;01.07.2019;31.12.9999
2009943;01.07.2020;31.12.9999
2009944;06.09.2012;31.12.9999
2009946;01.07.2016;31.12.9999
2009947;01.06.2019;31.12.9999
2009948;01.10.2019;31.12.9999
2009949;01.05.2019;31.12.9999
2009950;01.01.2013;31.12.9999
2009951;23.09.2013;01.01.2099
2009953;25.10.2013;01.01.2099
2009954;11.06.2014;01.01.2099
2009955;20.03.2018;31.12.9999
2009956;22.06.2016;01.01.2099
2009957;01.05.2009;01.01.2099
2009958;01.04.2018;31.12.9999
2009959;07.12.2015;01.01.2099
2009960;21.10.2013;01.01.2099
2009961;04.08.2014;01.01.2099
2009962;29.09.2007;01.01.2099
2009963;14.03.2012;01.01.2099
2009964;14.05.2013;01.01.2099
2009965;01.05.2019;31.12.9999
2009966;05.05.2017;01.01.2099
2009969;01.10.2005;31.12.9999
2009970;01.03.2011;31.12.9999
2009971;01.07.2016;31.12.9999
2009973;21.06.2010;01.01.2099
2009974;03.10.2016;01.01.2099
2009975;05.03.2008;01.01.2099
2009976;01.08.2019;31.12.9999
2009977;14.05.2013;01.01.2099
2009978;01.10.2017;31.12.9999
2009979;28.05.2020;31.12.9999
2009981;13.07.2007;01.01.2099
2009982;01.07.2015;01.01.2099
2009983;01.06.2014;01.01.2099
2009984;17.02.2020;31.12.9999
2009985;01.02.2019;31.12.9999
2009986;26.01.2010;31.12.9999
2009987;27.09.2018;31.12.9999
2009989;28.04.2008;01.01.2099
2009990;01.10.2005;31.12.9999
2009991;14.05.2013;01.01.2099
2009992;14.05.2013;01.01.2099
2009993;01.04.2010;31.12.9999
2009995;01.04.2018;31.12.9999
2009996;01.03.2018;31.12.9999
2009996;01.09.2018;31.12.9999
2009998;01.07.2014;01.01.2099
2009999;05.09.2017;01.01.2099
2010000;10.04.2020;31.12.9999
2010001;17.02.2019;31.12.9999
2010003;01.08.2013;01.01.2099
2010004;19.04.2018;31.12.9999
2010006;30.07.2015;01.01.2099
2010007;08.06.2015;01.01.2099
2010009;01.05.2020;31.12.9999
2010010;24.06.2015;01.01.2099
2010014;14.05.2013;01.01.2099
2010015;14.05.2013;01.01.2099
2010016;12.02.2007;31.12.2099
2010018;01.07.2012;31.12.9999
2010019;12.12.2008;01.01.2099
2010021;07.10.2013;01.01.2099
2010022;03.06.2009;01.01.2099
2010024;01.04.2010;31.12.9999
2010025;04.02.2008;01.01.2099
2010026;01.09.2011;01.01.2099
2010027;01.06.2020;31.12.9999
2010028;20.02.2014;01.01.2099
2010030;12.07.2004;31.12.9999
2010031;26.12.2016;31.12.9999
2010032;02.05.2011;01.01.2099
2010033;01.07.2013;01.01.2099
2010034;01.08.2017;01.01.2099
2010035;28.09.2015;01.01.2099
2010036;30.12.2014;01.01.2099
2010037;01.07.2019;31.12.9999
2010038;01.06.2016;31.12.9999
2010039;01.04.2010;31.12.9999
2010040;01.01.2007;01.01.2099
2010041;01.01.2015;01.01.2099
2010043;09.03.2017;01.01.2099
2010044;20.07.2020;31.12.9999
2010045;09.06.2012;01.01.2099
2010047;04.02.2008;31.12.9999
2010048;04.08.2016;31.12.9999
2010049;21.08.2020;31.12.9999
2010050;15.02.2017;31.12.9999
2010051;12.10.2015;01.01.2099
2010052;01.08.2014;01.01.2099
2010053;25.07.2019;31.12.9999
2010055;01.06.2012;31.12.9999
2010056;01.06.2020;31.12.9999
2010057;01.01.2012;01.01.2099
2010058;01.07.2019;31.12.9999
2010059;02.07.2010;01.01.2099
2010060;01.07.2012;01.01.2099
2010062;01.10.2007;01.01.2099
2010063;01.05.2019;31.12.9999
2010064;06.12.2010;01.01.2099
2010067;01.04.2017;31.12.9999
2010068;01.02.2009;31.12.9999
2010069;01.07.2019;31.12.9999
2010070;01.10.2010;31.12.9999
2010072;22.11.2010;31.12.9999
2010073;01.11.2011;01.01.2099
2010074;01.04.2020;31.12.9999
2010075;25.01.2016;31.12.9999
2010076;20.09.2018;31.12.9999
2010077;01.04.2019;31.12.9999
2010078;09.01.2020;31.12.9999
2010079;01.05.2019;31.12.9999
2010080;01.04.2014;31.12.9999
2010081;01.01.2015;01.01.2099
2010082;01.01.2017;01.01.2099
2010085;02.08.2010;01.01.2099
2010086;01.10.2007;01.01.2099
2010087;15.08.2017;01.01.2099
2010088;14.05.2013;01.01.2099
2010089;04.02.2008;01.01.2099
2010090;25.12.2013;01.01.2099
2010092;01.07.2019;31.12.9999
2010093;01.12.2017;01.01.2099
2010094;23.06.2016;31.12.9999
2010096;01.10.2003;01.01.2099
2010097;01.07.2012;01.01.2099
2010098;18.07.2016;01.01.2099
2010100;14.05.2013;01.01.2099
2010101;29.11.2013;01.01.2099
2010103;12.08.2013;01.01.2099
2010105;14.09.2017;31.12.9999
2010106;01.03.2018;31.12.9999
2010107;01.07.2020;31.12.9999
2010108;01.04.2016;31.12.9999
2010109;12.12.2014;01.01.2099
2010110;01.01.2015;01.01.2099
2010111;17.03.2011;01.01.2099
2010112;08.02.2016;01.01.2099
2010113;27.12.2017;01.01.2099
2010114;01.10.2005;31.12.9999
2010115;01.07.2019;31.12.9999
2010117;01.07.2019;31.12.9999
2010119;29.08.2012;01.01.2099
2010120;01.06.2015;01.01.2099
2010120;01.11.2014;31.12.9999
2010121;01.10.2013;01.01.2099
2010125;01.07.2019;31.12.9999
2010127;08.04.2013;31.12.9999
2010128;21.10.2011;31.12.9999
2010130;15.03.2016;31.12.9999
2010131;01.03.2020;31.12.9999
2010133;15.01.2013;31.12.9999
2010134;14.02.2002;31.12.9999
2010135;01.04.2018;31.12.9999
2010136;19.12.2013;01.01.2099
2010138;20.08.2018;31.12.9999
2010139;27.03.2006;31.12.9999
2010140;01.10.2010;31.12.9999
2010143;22.11.2011;01.01.2099
2010146;18.02.2015;01.01.2099
2010148;29.12.2018;31.12.9999
2010149;13.12.2011;01.01.2099
2010150;01.11.2018;31.12.9999
2010151;01.10.2019;31.12.9999
2010152;01.06.2006;31.12.9999
2010153;12.05.2016;31.12.9999
2010154;01.09.2011;31.12.9999
2010155;23.07.2012;01.01.2099
2010156;20.03.2014;01.01.2099
2010157;01.04.2009;01.01.2099
2010158;23.12.2013;01.01.2099
2010159;18.08.2016;01.01.2099
2010160;14.05.2013;01.01.2099
2010161;01.04.2020;31.12.9999
2010163;30.03.2016;01.01.2099
2010164;01.07.2014;31.12.9999
2010165;01.07.1984;01.01.2099
2010166;01.01.2013;31.12.9999
2010167;14.05.2013;01.01.2099
2010168;03.04.2014;01.01.2099
2010169;01.01.2010;01.01.2099
2010170;20.08.2001;31.12.2099
2010171;01.09.2018;31.12.9999
2010172;01.02.2010;31.12.9999
2010174;01.11.2012;01.01.2099
2010175;13.05.2009;01.01.2099
2010179;20.06.2016;31.12.9999
2010180;01.02.2015;31.12.9999
2010181;01.01.2017;01.01.2099
2010182;14.05.2013;01.01.2099
2010183;28.07.2014;01.01.2099
2010185;21.07.2014;01.01.2099
2010187;01.05.2019;31.12.9999
2010188;01.12.2010;01.01.2099
2010190;18.09.2017;01.01.2099
2010191;01.06.2014;01.01.2099
2010196;01.05.2019;31.12.9999
2010198;02.01.2019;31.12.9999
2010199;01.07.2014;01.01.2099
2010200;14.05.2013;01.01.2099
2010201;01.03.2012;31.12.9999
2010202;01.06.2020;31.12.9999
2010203;01.10.2007;01.01.2099
2010204;20.05.2013;01.01.2099
2010205;01.12.2018;31.12.9999
2010206;01.09.2014;01.01.2099
2010207;12.02.2015;01.01.2099
2010208;16.12.2014;01.01.2099
2010210;01.01.2017;31.12.9999
2010211;30.03.2018;31.12.9999
2010212;03.10.2011;01.01.2099
2010213;01.08.2011;31.12.9999
2010214;01.11.2012;31.12.9999
2010215;11.04.2014;01.01.2099
2010217;14.05.2013;01.01.2099
2010218;25.03.2013;31.12.9999
2010219;16.07.2015;01.01.2099
2010221;07.04.2017;01.01.2099
2010224;01.01.2015;31.12.9999
2010225;01.01.2015;01.01.2099
2010227;22.10.2018;31.12.9999
2010229;01.03.2018;01.01.2099
2010230;30.05.2017;31.12.9999
2010232;01.12.2014;01.01.2099
2010233;21.12.2015;31.12.9999
2010234;11.09.2013;31.12.9999
2010235;14.05.2013;01.01.2099
2010236;01.01.2018;31.12.9999
2010237;01.12.2017;31.12.9999
2010238;01.03.2012;31.12.2099
2010242;01.07.2012;31.12.9999
2010245;14.05.2013;01.01.2099
2010246;01.01.2015;31.12.9999
2010249;01.07.2014;01.01.2099
2010251;01.07.2014;01.01.2099
2010252;01.09.2019;31.12.9999
2010253;01.11.2019;31.12.9999
2010257;01.12.2017;31.12.9999
2010258;01.01.2012;31.12.9999
2010259;21.06.2010;01.01.2099
2010262;01.08.2020;31.12.9999
2010263;08.11.2011;01.01.2099
2010265;13.07.2020;31.12.9999
2010266;01.04.2012;31.12.9999
2010267;01.10.2005;31.12.9999
2010269;17.12.2018;31.12.9999
2010270;01.12.2017;31.12.9999
2010271;07.06.2016;01.01.2099
2010272;28.07.2014;01.01.2099
2010273;01.09.2017;31.12.9999
2010274;14.12.2011;01.01.2099
2010277;01.07.2020;31.12.9999
2010278;01.07.2016;31.12.9999
2010280;20.11.2014;01.01.2099
2010282;15.06.2002;01.01.2099
2010283;21.09.2016;01.01.2099
2010284;14.09.2015;31.12.9999
2010285;03.12.2012;01.01.2099
2010288;12.12.2016;01.01.2099
2010289;24.11.2015;01.01.2099
2010292;01.07.2012;31.12.9999
2010293;01.07.2014;01.01.2099
2010294;01.06.2020;31.12.9999
2010296;01.07.2019;31.12.9999
2010297;07.04.2010;01.01.2099
2010299;01.03.2018;31.12.9999
2010300;01.12.2016;31.12.9999
2010301;01.07.2014;31.12.9999
2010302;01.05.2019;31.12.9999
2010303;20.05.2013;31.12.9999
2010304;05.05.2015;31.12.9999
2010305;06.12.2016;01.01.2099
2010306;01.12.2012;01.01.2099
2010308;13.02.2019;31.12.9999
2010309;01.10.2003;01.01.2099
2010310;01.12.2015;31.12.9999
2010311;18.06.2012;31.12.9999
2010312;01.12.2018;31.12.9999
2010313;28.08.2017;01.01.2099
2010314;01.04.2012;31.12.9999
2010315;25.06.2012;01.01.2099
2010316;01.03.2018;01.01.2099
2010317;01.08.2020;31.12.9999
2010318;01.05.2019;31.12.9999
2010319;01.12.2011;31.12.2099
2010320;01.03.2015;01.01.2099
2010321;23.01.1991;31.12.9999
2010322;30.03.2018;31.12.9999
2010323;01.04.2009;01.01.2099
2010324;12.05.2009;01.01.2099
2010325;01.09.2017;01.01.2099
2010326;19.04.2018;31.12.9999
2010327;03.09.2014;01.01.2099
2010330;01.05.2019;31.12.9999
2010331;01.11.2014;01.01.2099
2010332;25.04.2016;01.01.2099
2010335;01.07.2014;31.12.9999
2010336;29.08.2019;31.12.9999
2010339;07.10.2019;31.12.9999
2010340;20.12.2005;01.01.2099
2010341;13.12.2014;01.01.2099
2010343;20.11.2015;31.12.9999
2010344;25.02.2015;01.01.2099
2010345;11.01.2012;01.01.2099
2010347;01.01.2017;31.12.9999
2010349;01.07.2019;31.12.9999
2010350;01.05.2020;31.12.9999
2010352;14.05.2013;01.01.2099
2010353;13.03.2013;01.01.2099
2010356;02.07.2014;01.01.2099
2010358;13.11.2013;01.01.2099
2010359;01.07.2014;01.01.2099
2010360;20.03.2018;31.12.9999
2010361;04.08.2015;01.01.2099
2010362;04.02.2008;01.01.2099
2010363;15.12.2011;01.01.2099
2010365;01.12.2015;31.12.9999
2010369;01.09.2015;01.01.2099
2010370;26.09.2016;01.01.2099
2010371;01.07.2014;01.01.2099
2010372;01.07.2014;01.01.2099
2010373;15.06.2017;01.01.2099
2010374;01.10.2019;31.12.9999
2010375;08.08.2016;01.01.2099
2010376;14.02.2017;01.01.2099
2010377;31.05.2011;01.01.2099
2010378;17.03.2014;31.12.9999
2010379;01.07.2014;01.01.2099
2010380;01.10.2019;31.12.9999
2010381;15.10.2013;01.01.2099
2010382;01.10.2019;31.12.9999
2010384;30.05.2016;01.01.2099
2010385;01.04.2014;31.12.9999
2010386;28.04.2017;01.01.2099
2010387;11.08.2014;01.01.2099
2010388;04.02.2008;01.01.2099
2010389;04.02.2008;01.01.2099
2010391;13.11.2008;01.01.2099
2010392;10.07.2011;01.01.2099
2010395;23.12.2011;31.12.9999
2010396;01.05.2009;01.01.2099
2010399;01.07.2014;31.12.9999
2010400;08.07.2014;01.01.2099
2010401;01.07.2019;31.12.9999
2010403;29.12.2014;01.01.2099
2010404;12.10.2015;01.01.2099
2010405;21.09.2018;31.12.9999
2010407;01.05.2020;31.12.9999
2010409;01.07.2012;01.01.2099
2010410;14.05.2013;01.01.2099
2010411;11.09.2003;01.01.2099
2010412;28.09.2017;31.12.9999
2010413;04.02.2008;01.01.2099
2010414;22.10.2014;01.01.2099
2010415;01.07.2020;31.12.9999
2010416;13.04.2016;31.12.9999
2010417;01.05.2013;01.01.2099
2010418;01.05.2020;31.12.9999
2010420;12.11.2008;01.01.2099
2010421;01.05.2010;31.12.9999
2010424;09.09.2014;01.01.2099
2010425;01.04.2018;31.12.9999
2010427;24.12.2018;31.12.9999
2010428;30.04.2015;01.01.2099
2010429;01.01.2018;31.12.9999
2010430;01.07.2019;31.12.9999
2010431;07.08.2015;01.01.2099
