rp;tn;begin;end
70;610142;10.06.2017;31.12.9999
70;610143;01.01.2013;31.12.9999
70;610143;16.02.2015;31.12.9999
70;610143;01.03.2016;31.12.9999
70;610143;10.01.2019;31.12.9999
70;610143;01.10.2020;31.12.9999
70;610145;01.03.2006;31.12.9999
70;610145;19.02.2015;31.12.9999
70;610146;23.07.2007;31.12.9999
70;610146;08.08.2016;31.12.9999
70;610146;12.03.2018;31.12.9999
70;610147;04.02.2013;31.12.9999
70;610147;18.07.2016;31.12.9999
70;610148;01.01.2017;31.12.9999
70;610148;09.01.2018;31.12.9999
70;610149;01.01.2018;31.12.9999
70;610150;05.09.2009;31.12.9999
70;610150;05.12.2013;31.12.9999
70;610150;11.02.2016;31.12.9999
70;610151;25.05.2015;31.12.9999
70;610152;20.02.2014;31.12.9999
70;610152;05.05.2015;31.12.9999
70;610152;23.04.2018;31.12.9999
70;610152;01.01.2019;31.12.9999
70;610153;03.12.2011;31.12.9999
70;610153;01.01.2018;31.12.9999
70;610153;23.08.2018;31.12.9999
70;610153;10.07.2019;31.12.9999
70;610154;01.01.2016;31.12.9999
70;610154;01.08.2018;31.12.9999
70;610155;01.12.2020;31.12.9999
70;610156;01.01.2016;31.12.9999
70;610157;26.02.2005;31.12.9999
70;610157;26.05.2014;31.12.9999
70;610158;11.08.2015;31.12.9999
70;610158;01.10.2019;31.12.9999
70;610159;04.09.2013;31.12.9999
70;610159;03.08.2020;31.12.9999
70;610160;22.06.2009;31.12.9999
70;610160;19.09.2017;31.12.9999
70;610162;01.01.2016;31.12.9999
70;610164;01.01.2019;31.12.9999
70;610165;03.02.2014;31.12.9999
70;610165;01.01.2018;31.12.9999
70;610165;11.12.2018;31.12.9999
70;610166;01.01.2016;31.12.9999
70;610167;19.11.2012;31.12.9999
70;610167;01.01.2016;31.12.9999
70;610167;02.11.2016;31.12.9999
70;610168;01.01.2016;31.12.9999
70;610168;23.05.2016;31.12.9999
70;610168;03.04.2017;31.12.9999
70;610168;27.12.2017;31.12.9999
70;610170;01.01.2010;31.12.9999
70;610170;07.11.2017;31.12.9999
70;610171;01.01.2010;31.12.9999
70;610171;01.02.2017;31.12.9999
70;610172;01.04.2013;31.12.9999
70;610172;01.01.2014;31.12.9999
70;610172;06.12.2015;31.12.9999
70;610174;09.01.2013;31.12.9999
70;610174;04.05.2018;31.12.9999
70;610175;04.06.2007;31.12.9999
70;610175;02.02.2016;31.12.9999
70;610176;01.05.2011;31.12.9999
70;610176;06.09.2015;31.12.9999
70;610176;28.02.2017;31.12.9999
70;610177;18.04.2016;31.12.9999
70;610178;29.01.2013;31.12.9999
70;610178;01.01.2018;31.12.9999
70;610179;01.05.2016;31.12.9999
70;610181;17.09.2008;31.12.9999
70;610181;18.04.2014;31.12.9999
70;610181;01.01.2017;31.12.9999
70;610182;01.01.2019;31.12.9999
70;610182;01.04.2019;31.12.9999
70;610184;01.01.2016;31.12.9999
70;610185;01.09.2015;31.12.9999
70;610186;01.09.2015;31.12.9999
70;610186;02.09.2015;31.12.9999
70;610186;01.04.2020;31.12.9999
70;610187;01.09.2015;31.12.9999
70;610187;01.06.2016;31.12.9999
70;610187;17.12.2018;31.12.9999
70;610188;01.09.2015;31.12.9999
70;610189;01.10.2019;31.12.9999
70;610190;01.09.2015;31.12.9999
70;610191;26.10.2015;31.12.9999
70;610192;26.09.2001;31.12.9999
70;610192;01.01.2017;31.12.9999
70;610194;01.04.2015;31.12.9999
70;610194;01.07.2020;31.12.9999
70;610196;01.12.2015;31.12.9999
70;610196;01.04.2019;31.12.9999
70;610197;01.12.2017;31.12.9999
70;610199;01.01.2013;31.12.9999
70;610200;01.07.2016;31.12.9999
70;610200;05.12.2016;31.12.9999
70;610200;01.01.2020;31.12.9999
70;610205;12.10.2020;31.12.9999
70;610206;21.03.2016;31.12.9999
70;610206;20.05.2016;31.12.9999
70;610207;26.12.2012;31.12.9999
70;610208;28.01.2016;31.12.9999
70;610208;27.04.2016;31.12.9999
70;610208;12.10.2020;31.12.9999
70;610209;22.02.2007;31.12.9999
70;610210;04.04.2017;31.12.9999
70;610210;21.12.2020;31.12.9999
70;610211;01.01.2018;31.12.9999
70;610211;01.05.2018;31.12.9999
70;610213;06.09.2016;31.12.9999
70;610213;27.10.2016;31.12.9999
70;610215;27.10.2011;31.12.9999
70;610215;01.06.2020;31.12.9999
70;610216;10.12.2015;31.12.9999
70;610216;02.05.2017;31.12.9999
70;610216;19.11.2018;31.12.9999
70;610216;01.07.2020;31.12.9999
70;610217;16.06.2016;31.12.9999
70;610217;01.01.2018;31.12.9999
70;610217;01.01.2019;31.12.9999
70;610217;19.02.2020;31.12.9999
70;610219;16.05.2016;31.12.9999
70;610219;01.10.2019;31.12.9999
70;610220;19.11.2015;31.12.9999
70;610221;16.01.1996;31.12.9999
70;610221;01.10.2015;31.12.9999
70;610222;15.05.2006;31.12.9999
70;610222;01.01.2018;31.12.9999
70;610223;25.05.2016;31.12.9999
70;610225;01.12.2013;31.12.9999
70;610225;20.10.2014;31.12.9999
70;610225;19.04.2016;31.12.9999
70;610225;20.03.2017;31.12.9999
70;610225;21.12.2020;31.12.9999
70;610226;01.09.2015;31.12.9999
70;610227;14.03.2016;31.12.9999
70;610227;01.01.2017;31.12.9999
70;610227;01.05.2019;31.12.9999
70;610229;01.04.2019;18.05.2200
70;610229;27.04.2009;31.12.9999
70;610230;15.09.2016;31.12.9999
70;610231;12.01.2016;31.12.9999
70;610231;19.10.2020;31.12.9999
70;610232;16.09.2011;31.12.9999
70;610232;03.04.2016;31.12.9999
70;610232;01.07.2017;31.12.9999
70;610232;29.04.2019;31.12.9999
70;610234;02.10.2013;31.12.9999
70;610235;19.01.2016;31.12.9999
70;610236;01.09.2015;31.12.9999
70;610237;18.07.2016;31.12.9999
70;610237;01.08.2016;31.12.9999
70;610238;22.09.2009;31.12.9999
70;610238;02.03.2015;31.12.9999
70;610238;30.10.2015;31.12.9999
70;610238;27.03.2017;31.12.9999
70;610238;19.06.2017;31.12.9999
70;610239;11.07.2018;31.12.9999
70;610240;02.04.2017;31.12.9999
70;610240;23.05.2017;31.12.9999
70;610241;05.12.2015;31.12.9999
70;610242;20.08.2014;31.12.9999
70;610243;10.04.2013;31.12.9999
70;610243;01.11.2015;31.12.9999
70;610243;01.01.2017;31.12.9999
70;610243;01.01.2020;31.12.9999
70;610246;29.06.2016;31.12.9999
70;610246;01.01.2019;31.12.9999
70;610246;19.02.2020;31.12.9999
70;610247;09.10.2009;31.12.9999
70;610247;11.04.2016;31.12.9999
70;610247;01.11.2016;31.12.9999
70;610247;01.01.2017;31.12.9999
70;610248;03.02.2014;31.12.9999
70;610248;01.01.2016;31.12.9999
70;610249;12.05.2016;31.12.9999
70;610249;03.09.2019;31.12.9999
70;610251;01.02.2017;31.12.9999
70;610251;01.04.2019;31.12.9999
70;610252;01.01.2016;31.12.9999
70;610253;18.04.2016;31.12.9999
70;610254;26.01.2015;31.12.9999
70;610256;01.01.2017;31.12.9999
70;610257;01.02.2016;31.12.9999
70;610258;24.02.2005;31.12.9999
70;610258;17.08.2020;31.12.9999
70;610260;06.04.2015;31.12.9999
70;610260;01.01.2019;31.12.9999
70;610261;17.01.2017;31.12.9999
70;610261;01.07.2019;31.12.9999
70;610262;13.01.2017;31.12.9999
70;610262;28.01.2017;31.12.9999
70;610262;01.04.2019;31.12.9999
70;610264;26.12.2017;31.12.9999
70;610267;01.08.2016;31.12.9999
70;610267;15.03.2017;31.12.9999
70;610267;01.01.2020;31.12.9999
70;610271;01.01.2017;31.12.9999
70;610272;01.01.2017;31.12.9999
70;610272;06.05.2020;31.12.9999
70;610273;22.06.2020;31.12.9999
70;610274;16.07.2018;31.12.9999
70;610275;01.03.2010;31.12.9999
70;610275;01.03.2017;31.12.9999
70;610276;03.08.2016;31.12.9999
70;610276;10.02.2020;31.12.9999
70;610277;13.10.2015;31.12.9999
70;610278;01.01.2017;31.12.9999
70;610278;03.05.2017;31.12.9999
70;610279;01.02.2012;31.12.9999
70;610279;13.02.2014;31.12.9999
70;610280;19.10.2020;31.12.9999
70;610281;01.03.2019;31.12.9999
70;610284;30.12.2016;31.12.9999
70;610284;01.11.2018;31.12.9999
70;610285;16.08.2016;31.12.9999
70;610285;01.07.2019;31.12.9999
70;610286;11.05.2016;31.12.9999
70;610286;01.01.2017;31.12.9999
70;610286;29.01.2018;31.12.9999
70;610286;02.07.2018;31.12.9999
70;610287;17.11.2012;31.12.9999
70;610287;12.05.2014;31.12.9999
70;610287;01.01.2017;31.12.9999
70;610288;23.03.2016;31.12.9999
70;610288;05.07.2018;31.12.9999
70;610290;16.02.2012;31.12.9999
70;610291;01.01.2017;31.12.9999
70;610292;30.12.2016;31.12.9999
70;610292;01.11.2017;31.12.9999
70;610292;19.02.2019;31.12.9999
70;610293;28.07.2016;31.12.9999
70;610294;11.02.2019;31.12.9999
70;610295;29.08.2016;31.12.9999
70;610295;21.01.2020;31.12.9999
70;610296;24.05.2016;31.12.9999
70;610296;01.10.2017;31.12.9999
70;610296;01.01.2019;31.12.9999
70;610296;02.07.2020;31.12.9999
70;610297;01.02.2016;31.12.9999
70;610297;16.02.2017;31.12.9999
70;610297;04.03.2019;31.12.9999
70;610297;08.08.2019;31.12.9999
70;610298;02.07.2018;31.12.9999
70;610299;24.08.2016;31.12.9999
70;610299;18.02.2019;31.12.9999
70;610301;09.11.2020;31.12.9999
70;610303;05.08.2020;31.12.9999
70;610305;10.02.2011;31.12.9999
70;610305;18.05.2012;31.12.9999
70;610305;06.07.2012;31.12.9999
70;610305;10.01.2013;31.12.9999
70;610305;09.02.2013;31.12.9999
70;610305;01.01.2014;31.12.9999
70;610305;04.03.2014;31.12.9999
70;610305;01.01.2017;31.12.9999
70;610308;10.09.2009;31.12.9999
70;610308;01.01.2019;31.12.9999
70;610308;01.04.2019;31.12.9999
70;610310;14.04.2004;31.12.9999
70;610310;01.01.2010;31.12.9999
70;610311;01.08.2016;31.12.9999
70;610311;27.01.2020;31.12.9999
70;610312;25.06.2012;31.12.9999
70;610312;10.12.2013;31.12.9999
70;610312;01.01.2018;31.12.9999
70;610312;01.04.2019;31.12.9999
70;610313;15.11.2018;31.12.9999
70;610313;16.04.2019;31.12.9999
70;610314;14.04.2014;31.12.9999
70;610314;27.11.2015;31.12.9999
70;610314;01.01.2017;31.12.9999
70;610314;03.05.2017;31.12.9999
70;610315;26.07.2016;31.12.9999
70;610316;02.11.2009;31.12.9999
70;610316;01.01.2017;31.12.9999
70;610317;13.02.2014;31.12.9999
70;610317;29.04.2019;31.12.9999
70;610318;21.03.2016;31.12.9999
70;610318;01.10.2018;31.12.9999
70;610319;01.01.2017;31.12.9999
70;610320;01.11.2001;31.12.9999
70;610320;25.12.2001;31.12.9999
70;610321;22.06.2016;31.12.9999
70;610322;20.11.2017;31.12.9999
70;610323;01.01.2017;31.12.9999
70;610323;23.05.2017;31.12.9999
70;610324;03.11.2015;31.12.9999
70;610324;01.08.2016;31.12.9999
70;610324;01.03.2017;31.12.9999
70;610325;01.01.2013;31.12.9999
70;610325;01.04.2019;31.12.9999
70;610327;25.11.2009;31.12.9999
70;610327;01.01.2017;31.12.9999
70;610327;01.01.2018;31.12.9999
70;610327;29.05.2018;31.12.9999
70;610329;18.02.2014;31.12.9999
70;610329;29.03.2014;31.12.9999
70;610329;09.06.2015;31.12.9999
70;610329;19.02.2017;31.12.9999
70;610329;01.07.2019;31.12.9999
70;610331;03.10.2016;31.12.9999
70;610334;30.12.2016;31.12.9999
70;610334;13.06.2018;31.12.9999
70;610335;01.02.2016;31.12.9999
70;610335;10.10.2016;31.12.9999
70;610335;19.06.2017;31.12.9999
70;610336;05.10.2016;31.12.9999
70;610336;05.12.2017;31.12.9999
70;610337;24.02.2016;31.12.9999
70;610339;01.02.2016;31.12.9999
70;610340;13.01.2016;31.12.9999
70;610340;03.10.2016;31.12.9999
70;610340;11.12.2017;31.12.9999
70;610343;08.08.2016;31.12.9999
70;610344;29.08.2016;31.12.9999
70;610344;02.11.2020;31.12.9999
70;610346;19.01.2016;31.12.9999
70;610346;24.03.2016;31.12.9999
70;610346;22.07.2016;31.12.9999
70;610348;16.12.2020;31.12.9999
70;610349;20.09.2016;31.12.9999
70;610349;25.06.2018;31.12.9999
70;610349;01.01.2019;31.12.9999
70;610350;15.02.2016;31.12.9999
70;610350;07.03.2020;31.12.9999
70;610351;30.12.2016;31.12.9999
70;610351;01.03.2018;31.12.9999
70;610352;03.10.2016;31.12.9999
70;610353;07.11.2016;31.12.9999
70;610355;28.12.2016;31.12.9999
70;610356;01.09.2015;31.12.9999
70;610356;01.07.2016;31.12.9999
70;610356;12.02.2020;31.12.9999
70;610357;18.08.2016;31.12.9999
70;610357;16.11.2018;31.12.9999
70;610362;16.12.2019;31.12.9999
70;610364;18.04.2016;31.12.9999
70;610364;01.01.2018;31.12.9999
70;610364;01.04.2019;31.12.9999
70;610367;09.01.2017;31.12.9999
70;610369;27.07.2016;31.12.9999
70;610370;13.08.2018;31.12.9999
70;610371;22.04.2019;31.12.9999
70;610372;03.06.2017;31.12.9999
70;610372;10.08.2017;31.12.9999
70;610373;01.11.1996;31.12.9999
70;610373;01.04.2002;31.12.9999
70;610374;10.01.2017;31.12.9999
70;610374;01.01.2019;31.12.9999
70;610376;06.02.2017;31.12.9999
70;610376;28.01.2018;31.12.9999
70;610376;14.01.2020;31.12.9999
70;610380;06.02.2017;31.12.9999
70;610380;06.06.2020;31.12.9999
70;610383;14.10.2016;31.12.9999
70;610383;01.01.2017;31.12.9999
70;610386;15.06.2016;31.12.9999
70;610386;01.01.2018;31.12.9999
70;610386;11.12.2018;31.12.9999
70;610386;01.04.2020;31.12.9999
70;610387;25.02.2016;31.12.9999
70;610387;30.11.2016;31.12.9999
70;610387;07.03.2018;31.12.9999
70;610387;23.04.2018;31.12.9999
70;610387;03.06.2018;31.12.9999
70;610387;04.06.2018;31.12.9999
70;610387;01.10.2020;31.12.9999
70;610391;01.01.2010;31.12.9999
70;610391;10.01.2012;31.12.9999
70;610391;01.04.2020;31.12.9999
70;610393;08.09.2016;31.12.9999
70;610395;24.07.1986;31.12.9999
70;610395;06.12.2019;31.12.9999
70;610396;16.02.2015;31.12.9999
70;610396;02.06.2017;31.12.9999
70;610399;17.03.2011;31.12.9999
70;610399;01.02.2014;31.12.9999
70;610399;01.01.2019;31.12.9999
70;610401;10.04.2013;31.12.9999
70;610401;24.02.2014;31.12.9999
70;610402;01.01.2011;31.12.9999
70;610402;01.01.2015;31.12.9999
70;610405;09.04.2018;31.12.9999
70;610407;20.12.2016;31.12.9999
70;610408;16.02.2017;31.12.9999
70;610408;03.04.2017;31.12.9999
70;610409;21.07.2016;31.12.9999
70;610409;04.07.2019;31.12.9999
70;610410;16.02.2017;31.12.9999
70;610410;12.09.2017;31.12.9999
70;610411;07.10.2016;31.12.9999
70;610411;18.06.2018;31.12.9999
70;610412;20.12.2016;31.12.9999
70;610413;20.05.2016;31.12.9999
70;610414;01.05.2020;31.12.9999
70;610419;05.11.2015;31.12.9999
70;610419;23.01.2018;31.12.9999
70;610420;19.08.2016;31.12.9999
70;610421;09.12.2016;31.12.9999
70;610423;15.12.2016;31.12.9999
70;610423;23.07.2018;31.12.9999
70;610424;02.11.2016;31.12.9999
70;610424;24.04.2019;31.12.9999
70;610425;09.08.2016;31.12.9999
70;610425;22.02.2017;31.12.9999
70;610426;26.08.2008;31.12.9999
70;610426;01.01.2019;31.12.9999
70;610427;01.02.2017;31.12.9999
70;610428;13.12.2016;31.12.9999
70;610428;01.04.2018;31.12.9999
70;610429;08.07.2010;31.12.9999
70;610430;04.08.2016;31.12.9999
70;610431;01.05.2013;31.12.9999
70;610431;28.09.2018;31.12.9999
70;610431;01.04.2019;31.12.9999
70;610432;20.05.2013;31.12.9999
70;610432;20.01.2014;31.12.9999
70;610432;01.04.2019;31.12.9999
70;610433;20.09.2016;31.12.9999
70;610433;01.01.2019;31.12.9999
70;610434;23.01.2017;31.12.9999
70;610434;13.11.2017;31.12.9999
70;610435;16.01.2017;31.12.9999
70;610435;25.05.2017;31.12.9999
70;610435;01.04.2019;31.12.9999
70;610436;06.02.2017;31.12.9999
70;610436;01.03.2019;31.12.9999
70;610437;21.12.2015;31.12.9999
70;610438;17.01.2017;31.12.9999
70;610438;01.04.2019;31.12.9999
70;610442;23.01.2014;31.12.9999
70;610442;01.04.2019;31.12.9999
70;610445;01.04.2020;31.12.9999
70;610446;03.04.2017;31.12.9999
70;610446;01.09.2017;31.12.9999
70;610446;01.04.2019;31.12.9999
70;610446;01.10.2020;31.12.9999
70;610448;19.01.2015;31.12.9999
70;610448;01.04.2019;31.12.9999
70;610449;01.10.2013;31.12.9999
70;610449;01.04.2019;31.12.9999
70;610450;12.07.2013;31.12.9999
70;610450;01.04.2019;31.12.9999
70;610451;01.05.2013;31.12.9999
70;610451;01.04.2019;31.12.9999
70;610452;10.12.2013;31.12.9999
70;610452;01.04.2019;31.12.9999
70;610453;22.07.2013;31.12.9999
70;610453;18.09.2013;31.12.9999
70;610453;01.04.2019;31.12.9999
70;610455;01.01.2010;31.12.9999
70;610456;12.10.2015;31.12.9999
70;610458;01.01.2010;31.12.9999
70;610458;01.09.2015;31.12.9999
70;610458;01.01.2017;31.12.9999
70;610458;01.04.2020;31.12.9999
70;610459;10.05.2017;31.12.9999
70;610459;25.12.2017;31.12.9999
70;610459;01.05.2019;31.12.9999
70;610462;01.04.2020;31.12.9999
70;610464;01.01.2019;31.12.9999
70;610464;09.11.2020;31.12.9999
70;610465;18.09.2013;31.12.9999
70;610465;22.05.2014;31.12.9999
70;610465;01.09.2015;31.12.9999
70;610465;21.09.2020;31.12.9999
70;610466;14.11.2016;31.12.9999
70;610469;10.12.2018;31.12.9999
70;610471;11.11.2005;31.12.9999
70;610473;09.01.2008;31.12.9999
70;610474;01.11.2012;31.12.9999
70;610474;15.07.2013;31.12.9999
70;610474;01.04.2020;31.12.9999
70;610475;01.09.1990;31.12.9999
70;610476;21.08.2002;31.12.9999
70;610477;21.10.2013;31.12.9999
70;610478;23.10.2017;31.12.9999
70;610478;01.05.2019;31.12.9999
70;610479;01.05.2013;31.12.9999
70;610479;01.04.2019;31.12.9999
70;610480;17.08.2011;31.12.9999
70;610481;05.02.2015;31.12.9999
70;610482;19.03.2013;31.12.9999
70;610483;22.04.2016;31.12.9999
70;610483;10.04.2018;31.12.9999
70;610483;18.03.2019;31.12.9999
70;610484;11.02.2013;31.12.9999
70;610484;01.04.2019;31.12.9999
70;610486;01.07.2015;31.12.9999
70;610486;23.05.2017;31.12.9999
70;610486;01.04.2019;31.12.9999
70;610487;10.03.2015;31.12.9999
70;610487;01.04.2019;31.12.9999
70;610488;11.10.2010;31.12.9999
70;610489;01.01.2010;31.12.9999
70;610490;30.05.2017;31.12.9999
70;610492;10.03.2015;31.12.9999
70;610492;01.04.2019;31.12.9999
70;610493;01.07.2011;31.12.9999
70;610493;01.01.2012;31.12.9999
70;610493;16.04.2012;31.12.9999
70;610493;15.04.2019;31.12.9999
70;610494;23.08.2016;31.12.9999
70;610495;10.03.2015;31.12.9999
70;610495;01.04.2019;31.12.9999
70;610498;26.12.2013;31.12.9999
70;610498;07.04.2014;31.12.9999
70;610498;01.01.2020;31.12.9999
70;610499;02.02.2002;31.12.9999
70;610499;02.12.2002;31.12.9999
70;610499;01.01.2010;31.12.9999
70;610500;06.11.2018;31.12.9999
70;610500;01.02.2019;31.12.9999
70;610501;01.09.2015;31.12.9999
70;610501;30.09.2016;31.12.9999
70;610501;01.04.2019;31.12.9999
70;610502;20.02.2012;31.12.9999
70;610502;01.05.2013;31.12.9999
70;610502;01.04.2019;31.12.9999
70;610503;01.05.2013;31.12.9999
70;610503;01.04.2019;31.12.9999
70;610506;01.09.2015;31.12.9999
70;610506;01.04.2019;31.12.9999
70;610507;26.02.2014;31.12.9999
70;610509;10.06.2011;31.12.9999
70;610510;15.10.2014;31.12.9999
70;610511;19.08.2013;31.12.9999
70;610511;01.04.2019;31.12.9999
70;610512;23.12.2013;31.12.9999
70;610512;01.04.2019;31.12.9999
70;610515;01.09.2015;31.12.9999
70;610515;01.04.2019;31.12.9999
70;610517;01.03.2016;31.12.9999
70;610517;11.05.2017;31.12.9999
70;610517;01.04.2019;31.12.9999
70;610518;14.10.2013;31.12.9999
70;610518;01.04.2019;31.12.9999
70;610519;24.10.2016;31.12.9999
70;610519;01.04.2019;31.12.9999
70;610520;24.08.2016;31.12.9999
70;610520;01.04.2019;31.12.9999
70;610521;17.02.2015;31.12.9999
70;610521;01.04.2019;31.12.9999
70;610525;01.03.2017;31.12.9999
70;610526;27.11.2001;04.07.2205
70;610526;19.04.2017;31.12.9999
70;610527;16.02.2017;31.12.9999
70;610528;29.06.2016;31.12.9999
70;610529;01.05.2013;31.12.9999
70;610529;01.01.2014;31.12.9999
70;610529;01.01.2018;31.12.9999
70;610529;01.04.2019;31.12.9999
70;610530;11.07.2016;31.12.9999
70;610530;01.04.2019;31.12.9999
70;610531;17.07.2014;31.12.9999
70;610531;01.04.2019;31.12.9999
70;610539;30.05.2017;31.12.9999
70;610540;18.11.2015;31.12.9999
70;610543;01.12.2020;31.12.9999
70;610548;01.01.2010;31.12.9999
70;610549;09.03.2017;31.12.9999
70;610550;30.04.2018;31.12.9999
70;610551;29.01.2014;31.12.9999
70;610553;13.05.2015;31.12.9999
70;610557;01.01.2010;31.12.9999
70;610558;25.12.2012;31.12.9999
70;610559;01.01.2010;31.12.9999
70;610560;22.07.2013;31.12.9999
70;610561;01.01.2010;31.12.9999
70;610562;01.01.2010;31.12.9999
70;610563;01.01.2010;31.12.9999
70;610565;16.03.2015;31.12.9999
70;610566;07.09.1991;31.12.9999
70;610567;30.10.2013;31.12.9999
70;610569;11.12.2018;31.12.9999
70;610570;30.03.2016;31.12.9999
70;610571;01.01.2010;31.12.9999
70;610572;01.01.2010;31.12.9999
70;610573;06.02.2014;31.12.9999
70;610574;01.01.2010;31.12.9999
70;610575;15.05.2014;31.12.9999
70;610576;01.01.2020;31.12.9999
70;610577;01.01.2010;31.12.9999
70;610578;22.09.2011;31.12.9999
70;610579;03.02.2014;31.12.9999
70;610580;12.11.2012;31.12.9999
70;610581;07.05.2019;31.12.9999
70;610583;01.01.2010;31.12.9999
70;610585;01.01.2010;31.12.9999
70;610586;19.04.2017;31.12.9999
70;610587;16.10.2013;31.12.9999
70;610588;01.01.2010;31.12.9999
70;610590;17.02.2014;31.12.9999
70;610591;01.01.2010;31.12.9999
70;610592;23.01.2014;31.12.9999
70;610593;01.01.2010;31.12.9999
70;610595;26.02.2014;31.12.9999
70;610596;01.01.2010;31.12.9999
70;610600;21.03.2017;31.12.9999
70;610601;04.12.2012;31.12.9999
70;610602;15.08.2018;31.12.9999
70;610603;26.10.2012;31.12.9999
70;610605;13.02.2018;31.12.9999
70;610607;29.06.2017;31.12.9999
70;610608;05.07.2012;31.12.9999
70;610610;03.03.2018;31.12.9999
70;610611;01.01.2010;31.12.9999
70;610612;19.07.2016;31.12.9999
70;610613;01.01.2010;31.12.9999
70;610614;01.01.2010;31.12.9999
70;610616;22.12.2016;31.12.9999
70;610617;12.07.2016;31.12.9999
70;610618;17.07.2017;31.12.9999
70;610619;03.04.2017;31.12.9999
70;610620;03.04.2017;31.12.9999
70;610621;09.01.2017;31.12.9999
70;610622;08.08.2016;31.12.9999
70;610623;03.04.2017;31.12.9999
70;610624;30.10.2017;31.12.9999
70;610625;10.01.2018;31.12.9999
70;610626;20.09.2017;31.12.9999
70;610627;11.05.2016;31.12.9999
70;610628;01.08.2016;31.12.9999
70;610629;01.04.2013;31.12.9999
70;610629;01.09.2020;31.12.9999
