tn;begin;end
1501354;05.09.2018;31.12.9999
1501355;04.10.2013;31.12.9999
1501356;01.07.2013;31.12.9999
1501357;01.01.2012;31.12.9999
1501358;23.07.2013;31.12.9999
1501359;06.03.2020;31.12.9999
1501362;24.06.2013;31.12.9999
1501365;01.01.2015;31.12.9999
1501368;09.01.2019;31.12.9999
1501378;20.01.1988;31.12.9999
1501380;22.05.2017;31.12.9999
1501390;26.10.2015;31.12.9999
1501394;17.12.2018;31.12.9999
1501395;12.12.2012;31.12.9999
1501397;14.11.2016;31.12.9999
1501398;09.08.2017;31.12.9999
1501399;08.09.2020;31.12.9999
1501404;16.07.2019;31.12.9999
1501406;01.01.2014;31.12.9999
1501406;04.08.2014;31.12.9999
1501406;03.07.2017;31.12.9999
1501409;27.12.2018;31.12.9999
1501410;01.01.2019;31.12.9999
1501412;13.05.2019;31.12.9999
1501414;31.03.2015;31.12.9999
1501421;31.12.2018;31.12.9999
1501422;09.01.2019;31.12.9999
1501424;01.08.2011;31.12.9999
1501425;16.07.2001;31.12.9999
1501425;22.09.2014;31.12.9999
1501427;01.01.2019;31.12.9999
1501434;01.01.2018;31.12.9999
1501434;01.01.2019;31.12.9999
1501436;01.01.2015;31.12.9999
1501437;01.01.2013;31.12.9999
1501439;26.12.2012;31.12.9999
1501441;01.06.2012;31.12.9999
1501443;01.01.2014;31.12.9999
1501444;25.10.2016;31.12.9999
1501445;01.02.2019;31.12.9999
1501448;30.12.2016;31.12.9999
1501450;01.01.2015;31.12.9999
1501451;05.11.2019;31.12.9999
1501452;17.11.1997;31.12.9999
1501452;01.06.2010;31.12.9999
1501453;30.08.2006;31.12.9999
1501454;30.03.2020;31.12.9999
1501456;23.04.2018;31.12.9999
1501457;30.12.2016;31.12.9999
1501458;30.12.2016;31.12.9999
1501460;09.10.2017;31.12.9999
1501462;01.01.2018;31.12.9999
1501465;15.02.2002;31.12.9999
1501465;25.03.2020;31.12.9999
1501469;01.01.2020;31.12.9999
1501471;02.07.2018;31.12.9999
1501474;20.10.2015;31.12.9999
1501475;14.06.2016;31.12.9999
1501476;11.02.2019;31.12.9999
1501480;16.04.2012;31.12.9999
1501482;01.02.2020;31.12.9999
1501483;01.12.2017;31.12.9999
1501484;01.10.2020;31.12.9999
1501489;24.11.2014;31.12.9999
1501491;23.06.2016;31.12.9999
1501493;22.04.2019;31.12.9999
1501494;01.01.2020;31.12.9999
1501500;22.12.2014;31.12.9999
1501500;01.01.2018;31.12.9999
1501500;01.01.2020;31.12.9999
1501503;01.07.2015;31.12.9999
1501504;01.11.2019;31.12.9999
1501505;01.01.2014;31.12.9999
1501505;18.11.2019;31.12.9999
1501513;01.01.2019;31.12.9999
1501514;01.01.2019;31.12.9999
1501516;01.01.2020;31.12.9999
1501517;12.04.2019;31.12.9999
1501518;01.08.2020;31.12.9999
1501519;22.12.2016;31.12.9999
1501521;11.11.2019;31.12.9999
1501522;01.01.2019;31.12.9999
1501524;01.01.2019;31.12.9999
1501525;01.01.2019;31.12.9999
1501526;01.12.2017;31.12.9999
1501527;01.01.2012;31.12.9999
1501527;01.01.2019;31.12.9999
1501528;01.01.2013;31.12.9999
1501528;05.05.2014;31.12.9999
1501530;05.02.2019;31.12.9999
1501531;12.10.2020;31.12.9999
1501532;01.07.2014;31.12.9999
1501533;02.03.2020;31.12.9999
1501534;01.01.2019;31.12.9999
1501535;30.12.2016;31.12.9999
1501536;15.10.2020;31.12.9999
1501537;28.04.2009;31.12.9999
1501538;01.11.2019;31.12.9999
1501539;29.12.2018;31.12.9999
1501540;01.01.2019;31.12.9999
