tn;begin;end
2101553;28.12.2006;31.12.9999
2101554;27.07.2020;31.12.9999
2101555;01.01.2020;31.12.9999
2101556;01.01.2019;31.12.9999
2101557;16.07.2020;31.12.9999
2101558;01.12.2015;31.12.9999
2101565;10.02.2020;31.12.9999
2101566;09.01.2018;31.12.9999
2101568;14.06.2018;31.12.9999
2101569;09.01.2018;31.12.9999
2101570;16.12.2019;31.12.9999
2101572;01.01.2018;31.12.9999
2101573;11.01.2016;31.12.9999
2101574;01.01.2016;31.12.9999
2101575;12.02.2020;31.12.9999
2101576;14.10.2020;31.12.9999
2101580;28.10.2013;31.12.9999
2101582;09.04.2007;31.12.9999
2101583;09.01.2018;31.12.9999
2101585;11.03.2019;31.12.9999
2101586;23.08.2010;31.12.9999
2101587;09.09.2020;31.12.9999
2101589;19.08.2019;31.12.9999
2101591;15.10.2010;31.12.9999
2101596;01.01.2017;31.12.9999
2101598;14.08.2017;31.12.9999
2101600;09.01.2019;31.12.9999
2101602;12.01.2015;31.12.9999
2101604;01.01.2020;31.12.9999
2101605;01.01.2017;31.12.9999
2101606;01.04.2016;31.12.9999
2101607;18.03.2016;31.12.9999
2101608;15.07.2019;31.12.9999
2101609;01.01.2017;31.12.9999
2101612;16.10.2017;31.12.9999
2101613;09.01.2019;31.12.9999
2101614;09.01.2018;31.12.9999
2101615;01.04.2019;31.12.9999
2101616;27.01.2015;31.12.9999
2101620;02.12.2013;31.12.9999
2101622;17.04.2017;31.12.9999
2101624;13.11.2018;31.12.9999
2101626;10.12.2019;31.12.9999
2101628;09.01.2019;31.12.9999
2101629;17.02.2020;31.12.9999
2101632;16.04.2018;31.12.9999
2101633;01.01.2019;31.12.9999
2101635;03.02.2020;31.12.9999
2101636;13.11.2019;31.12.9999
2101638;19.04.2017;31.12.9999
2101640;09.01.2020;31.12.9999
2101641;10.05.2012;31.12.9999
2101642;21.01.2014;31.12.9999
2101643;30.06.2017;31.12.9999
2101645;30.06.2017;31.12.9999
2101646;30.06.2017;31.12.9999
2101648;25.05.2015;31.12.9999
2101652;13.05.2019;31.12.9999
2101654;12.01.2015;31.12.9999
2101655;01.12.2014;31.12.9999
2101656;20.10.2008;31.12.9999
2101657;12.01.2015;31.12.9999
2101659;15.07.2020;31.12.9999
2101660;04.03.2020;31.12.9999
2101661;11.01.2009;31.12.9999
2101662;01.12.2014;31.12.9999
2101662;18.02.2019;31.12.9999
2101664;01.01.2018;31.12.9999
2101665;20.10.2008;31.12.9999
2101666;20.10.2008;31.12.9999
2101667;01.12.2014;31.12.9999
2101667;01.08.2016;31.12.9999
2101669;03.09.2012;31.12.9999
2101670;11.01.2009;31.12.9999
2101671;01.01.2019;31.12.9999
2101672;05.04.2016;31.12.9999
2101673;14.04.2014;31.12.9999
2101677;02.10.2018;31.12.9999
2101678;12.02.2015;31.12.9999
2101683;02.07.2014;31.12.9999
2101684;01.01.2019;31.12.9999
2101686;09.01.2019;31.12.9999
2101687;13.04.2015;31.12.9999
2101689;10.10.1997;31.12.9999
2101691;11.01.2016;31.12.9999
2101692;09.01.2017;31.12.9999
2101693;09.01.2017;31.12.9999
2101694;10.06.2016;31.12.9999
2101695;09.01.2017;31.12.9999
2101697;04.06.2013;31.12.9999
2101700;01.01.2018;31.12.9999
2101701;23.06.2017;31.12.9999
2101702;28.06.2010;31.12.9999
2101703;25.09.2017;31.12.9999
2101704;04.05.2010;31.12.9999
2101705;26.09.2012;31.12.9999
2101706;26.09.2012;31.12.9999
2101707;06.11.2014;31.12.9999
2101709;01.01.2020;31.12.9999
2101710;19.06.2013;31.12.9999
2101718;01.01.2019;31.12.9999
2101720;01.04.2016;31.12.9999
2101721;09.01.2017;31.12.9999
2101722;07.03.2013;31.12.9999
2101723;27.07.2020;31.12.9999
2101724;28.08.2017;31.12.9999
2101726;01.01.2018;31.12.9999
2101727;01.01.2010;31.12.9999
2101728;01.09.2014;31.12.9999
2101729;01.07.2008;31.12.9999
2101730;06.06.2017;31.12.9999
2101732;20.02.2012;31.12.9999
2101734;16.10.2018;31.12.9999
2101737;09.01.2018;31.12.9999
2101738;01.01.2018;31.12.9999
2101739;01.01.2012;31.12.9999
2101740;24.01.2017;31.12.9999
2101741;01.01.2020;31.12.9999
2101743;01.01.2019;31.12.9999
2101744;19.12.2016;31.12.9999
2101745;06.06.2014;31.12.9999
2101747;02.06.2015;31.12.9999
2101748;12.10.2018;31.12.9999
2101749;09.01.2018;31.12.9999
2101751;09.01.2017;31.12.9999
2101752;25.05.2018;31.12.9999
2101754;24.10.2017;31.12.9999
2101755;01.01.2017;31.12.9999
2101756;01.11.2016;31.12.9999
2101757;01.01.2018;31.12.9999
